Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
22,"Breust, Luke",31y 150d,242 (157-2-83 65.29%),449 (1.86),←,
12,"Day, Will",20y 309d,18 (5-0-13 27.78%),1 (0.06),←,
8,"Frost, Sam",28y 225d,133 (50-2-81 38.35%),8 (0.06),42 (14-2-26 35.71%),
24,"Grainger-Barras, Denver",19y 358d,9 (4-1-4 50.00%),,←,
19,"Gunston, Jack",30y 176d,213 (133-1-79 62.68%),406 (1.91),199 (128-1-70 64.57%),386 (1.94)
15,"Hardwick, Blake",25y 64d,106 (50-2-54 48.11%),6 (0.06),←,
17,"Howe, Daniel",26y 127d,89 (45-3-41 52.25%),21 (0.24),←,
4,"Impey, Jarman",26y 275d,135 (67-0-68 49.63%),55 (0.41),60 (27-0-33 45.00%),21 (0.35)
9,"Jiath, Changkuoth",22y 301d,27 (8-0-19 29.63%),,←,
2,"Lewis, Mitch",23y 178d,40 (14-2-24 37.50%),59 (1.48),←,
31,"Macdonald, Connor",19y 87d,4 (2-0-2 50.00%),2 (0.50),←,
32,"Maginness, Finn",21y 46d,7 (3-0-4 42.86%),1 (0.14),←,
3,"Mitchell, Tom",28y 314d,154 (81-3-70 53.57%),72 (0.47),89 (39-3-47 45.51%),34 (0.38)
13,"Moore, Dylan",22y 249d,34 (11-1-22 33.82%),38 (1.12),←,
1,"Morrison, Harry",23y 149d,61 (27-1-33 45.08%),13 (0.21),←,
11,"Nash, Conor",23y 256d,33 (16-1-16 50.00%),14 (0.42),←,
44,"Newcombe, Jai",20y 251d,11 (5-2-4 54.55%),3 (0.27),←,
10,"OMeara, Jaeger",28y 46d,126 (57-2-67 46.03%),62 (0.49),82 (39-2-41 48.78%),35 (0.43)
37,"Reeves, Ned",23y 161d,9 (3-1-5 38.89%),2 (0.22),←,
14,"Scrimshaw, Jack",23y 218d,51 (18-1-32 36.27%),4 (0.08),47 (18-1-28 39.36%),4 (0.09)
6,"Sicily, James",27y 94d,97 (52-1-44 54.12%),58 (0.60),←,
25,"Ward, Josh",18y 236d,4 (2-0-2 50.00%),1 (0.25),←,
5,"Worpel, James",23y 76d,72 (31-2-39 44.44%),26 (0.36),←,
Totals,Totals,24y 125d,1675 (841-28-806 50.21%),1301 (0.78),,
C,"Mitchell, Sam",39y 180d,4 (2-0-2 50.00%),,←,
