Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Atley, Joe",3,2,11,14,,,,3.0,,1.0,3.0,4.0,1.0,2.0,,9.0,6.0,,,1.0,,,55.0
1,"Boak, Travis",11,9,14,25,1,,,5.0,1.0,5.0,1.0,2.0,,1.0,,4.0,20.0,,1.0,,1.0,2.0,81.0
33,"Byrne-Jones, Darcy",9,2,3,12,,,,2.0,2.0,3.0,1.0,,,,,5.0,7.0,2.0,,3.0,,,87.0
17,"Clurey, Tom",5,5,6,11,,,,,2.0,,,1.0,,1.0,,5.0,6.0,2.0,,4.0,,,99.0
22,"Dixon, Charlie",10,7,4,14,5,1.0,,1.0,,2.0,,3.0,1.0,2.0,1.0,7.0,6.0,2.0,7.0,3.0,,1.0,97.0
7,"Ebert, Brad",14,6,17,31,,,,8.0,1.0,4.0,8.0,5.0,,,3.0,11.0,19.0,1.0,,2.0,,2.0,82.0
9,"Gray, Robbie",9,5,4,13,3,1.0,,1.0,1.0,3.0,1.0,1.0,3.0,,,6.0,8.0,,2.0,,,3.0,98.0
46,"Gray, Sam",6,4,2,8,,,,3.0,,3.0,,2.0,,1.0,,3.0,7.0,,,,,1.0,76.0
8,"Hartlett, Hamish",11,9,5,16,1,1.0,,,1.0,3.0,,1.0,1.0,,,5.0,10.0,1.0,,3.0,,,78.0
36,"Hombsch, Jack",5,2,2,7,,,,,1.0,,,2.0,1.0,1.0,,2.0,6.0,,,5.0,,,90.0
43,"Houston, Dan",14,11,5,19,,,,1.0,5.0,,,2.0,2.0,,,5.0,15.0,,,2.0,,,71.0
24,"Impey, Jarman",6,3,2,8,,,,3.0,,3.0,1.0,2.0,1.0,1.0,,2.0,6.0,,,,4.0,,63.0
42,"Jonas, Tom",8,3,9,17,,,,4.0,2.0,1.0,1.0,1.0,,,,5.0,12.0,,,7.0,,,90.0
29,"Pittard, Jasper",6,2,11,17,,,,3.0,3.0,2.0,1.0,3.0,,,,3.0,13.0,,,6.0,,1.0,85.0
21,"Polec, Jared",12,3,7,19,,1.0,,,,7.0,2.0,4.0,,2.0,,6.0,15.0,,1.0,1.0,1.0,,90.0
2,"Powell-Pepper, Sam",11,3,5,16,,2.0,,5.0,,1.0,,5.0,2.0,3.0,,7.0,10.0,1.0,1.0,1.0,,,63.0
4,"Ryder, Paddy",9,5,8,17,2,,39.0,6.0,1.0,2.0,1.0,3.0,2.0,,2.0,10.0,7.0,3.0,1.0,1.0,,,90.0
12,"Trengove, Jackson",7,5,8,15,2,1.0,11.0,3.0,,2.0,4.0,4.0,,3.0,,7.0,8.0,1.0,3.0,1.0,,,68.0
39,"Westhoff, Justin",14,7,9,23,2,1.0,,3.0,3.0,1.0,3.0,1.0,,,,8.0,15.0,2.0,4.0,5.0,,2.0,88.0
19,"White, Matt",6,2,4,10,,,,4.0,1.0,5.0,2.0,5.0,1.0,3.0,,3.0,9.0,,,1.0,1.0,,74.0
16,"Wines, Ollie",13,2,15,28,1,1.0,,7.0,,6.0,8.0,4.0,1.0,1.0,,13.0,15.0,,1.0,1.0,3.0,,79.0
20,"Wingard, Chad",13,1,8,21,1,1.0,,1.0,,6.0,7.0,1.0,,1.0,,8.0,13.0,,,1.0,,2.0,96.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,202,98,159,361,18,12.0,50.0,63.0,24.0,60.0,44.0,56.0,16.0,22.0,6.0,134.0,233.0,15.0,21.0,48.0,10.0,14.0,
Opposition,Opposition,176,75,148,324,13,10.0,33.0,51.0,36.0,42.0,40.0,48.0,22.0,16.0,,128.0,197.0,14.0,13.0,39.0,6.0,8.0,
