Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
14,"Billings, Jack",28y 250d,162 (67-1-94 41.67%),110 (0.68),7 (5-0-2 71.43%),2 (0.29)
37,"Chandler, Kade",24y 102d,40 (26-0-14 65.00%),31 (0.77),←,
31,"Fritsch, Bayley",27y 140d,133 (78-1-54 59.02%),229 (1.72),←,
11,"Gawn, Max",32y 116d,210 (106-1-103 50.71%),101 (0.48),←,
22,"Howes, Blake",21y 17d,7 (5-0-2 71.43%),,←,
15,"Langdon, Ed",28y 83d,164 (90-1-73 55.18%),69 (0.42),96 (65-1-30 68.23%),36 (0.38)
16,"Laurie, Bailey",22y 31d,7 (5-0-2 71.43%),2 (0.29),←,
8,"Lever, Jake",28y 50d,167 (108-1-58 64.97%),5 (0.03),111 (70-1-40 63.51%),2 (0.02)
1,"May, Steven",32y 105d,222 (102-2-118 46.40%),23 (0.10),99 (64-1-34 65.15%),2 (0.02)
25,"McDonald, Tom",31y 219d,216 (97-1-118 45.14%),166 (0.77),←,
4,"McVee, Judd",20y 261d,32 (21-0-11 65.63%),,←,
30,"Neal-Bullen, Alex",28y 106d,160 (95-1-64 59.69%),112 (0.70),←,
13,"Oliver, Clayton",26y 277d,169 (98-1-70 58.28%),52 (0.31),←,
5,"Petracca, Christian",28y 111d,183 (105-1-77 57.65%),175 (0.96),←,
35,"Petty, Harry",24y 164d,67 (40-1-26 60.45%),20 (0.30),←,
36,"Pickett, Kysaiah",22y 327d,90 (62-1-27 69.44%),135 (1.50),←,
24,"Rivers, Trent",22y 269d,84 (59-1-24 70.83%),7 (0.08),←,
32,"Sparrow, Tom",23y 329d,81 (54-1-26 67.28%),31 (0.38),←,
42,"Turner, Daniel",22y 87d,4 (3-0-1 75.00%),3 (0.75),←,
2,"van Rooyen, Jacob",21y 8d,27 (19-0-8 70.37%),37 (1.37),←,
7,"Viney, Jack",30y 11d,203 (94-1-108 46.55%),60 (0.30),←,
6,"Windsor, Caleb",18y 320d,7 (5-0-2 71.43%),2 (0.29),←,
40,"Woewodin, Taj",21y 29d,9 (8-0-1 88.89%),2 (0.22),←,
Totals,Totals,25y 196d,2444 (1347-16-1081 55.11%),1372 (0.56),,
C,"Goodwin, Simon",47y 120d,167 (98-1-68 58.98%),,166 (98-1-67 59.34%),
