Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
28,"Crosisca, Gavin",2,1,2,4,,1.0,,,,,,,1.0,1.0,,,,,,,,,
47,"Fraser, Mark",7,3,4,11,,1.0,,4.0,,,,,1.0,1.0,,,,,,,,,
3,"Gayfer, Michael",2,1,3,5,,,,,,,,,1.0,,,,,,,,,,
23,"Kelly, Craig",4,2,2,6,,,,,,,,,,,,,,,,,,,
34,"McGuane, Mick",16,1,3,19,1,1.0,,2.0,,,,,6.0,,,,,,,,,,
6,"Mitchell, Barry",12,1,6,18,,1.0,,4.0,,,,,3.0,1.0,,,,,,,,,
1,"Monkhorst, Damian",5,2,2,7,,,13.0,,,,,,1.0,2.0,,,,,,,,,
7,"Morwood, Shane",10,5,4,14,,,,,,,,,1.0,,,,,,,,,,
4,"Pert, Gary",4,2,3,7,,,,1.0,,,,,1.0,1.0,,,,,,,,,
13,"Richardson, Alan",14,1,4,18,,1.0,,,,,,,1.0,3.0,,,,,,,,,
36,"Rocca, Saverio",5,2,2,7,3,1.0,1.0,,,,,,1.0,,,,,,,,,,
32,"Rowe, Brad",9,1,5,14,1,2.0,,,,,,,2.0,1.0,,,,,,,,,
29,"Russell, Scott",7,1,3,10,1,,,3.0,,,,,2.0,3.0,,,,,,,,,
31,"Saunders, Darren",5,,2,7,,,,2.0,,,,,1.0,2.0,,,,,,,,,
27,"Starcevich, Craig",8,4,6,14,,,4.0,2.0,,,,,4.0,,,,,,,,,,
24,"Turner, Jamie",3,1,,3,,,,2.0,,,,,,2.0,,,,,,,,,
14,"Watson, Shane",8,4,3,11,1,1.0,,,,,,,,1.0,,,,,,,,,
10,"Williams, Paul",10,3,6,16,,1.0,,2.0,,,,,,3.0,,,,,,,,,
20,"Woods, Tony",25,5,6,31,,,,2.0,,,,,,,,,,,,,,,
19,"Wright, Graham",7,,2,9,,,,5.0,,,,,1.0,5.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,163,40,68,231,7,13.0,18.0,29.0,,,,,27.0,26.0,,,,,,,,,
Opposition,Opposition,217,47,115,332,18,15.0,24.0,27.0,,,,,26.0,27.0,6.0,,,,,,,,
