Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",24y 234d,57 (35-2-20 63.16%),58 (1.02),←,
16,"Barnard, Paul",23y 137d,16 (7-0-9 43.75%),6 (0.38),5 (4-0-1 80.00%),2 (0.40)
51,"Berbakov, Peter",22y 312d,12 (7-1-4 62.50%),,←,
14,"Calthorpe, David",22y 317d,55 (31-2-22 58.18%),41 (0.75),←,
9,"Cockatoo-Collins, Che",21y 116d,42 (25-3-14 63.10%),56 (1.33),←,
36,"Cummings, Scott",22y 163d,35 (22-2-11 65.71%),79 (2.26),←,
7,"Daniher, Chris",30y 90d,100 (57-4-39 59.00%),33 (0.33),←,
38,"Denham, Sean",27y 61d,132 (77-4-51 59.85%),53 (0.40),88 (53-4-31 62.50%),32 (0.36)
22,"Doolan, Ben",23y 171d,61 (29-3-29 50.00%),9 (0.15),36 (22-2-12 63.89%),5 (0.14)
31,"Fletcher, Dustin",21y 53d,64 (42-3-19 67.97%),10 (0.16),←,
39,"Hardwick, Damien",23y 316d,38 (23-1-14 61.84%),8 (0.21),←,
1,"Harvey, Mark",31y 18d,188 (124-3-61 66.76%),165 (0.88),←,
5,"Hird, James",23y 146d,76 (45-4-27 61.84%),127 (1.67),←,
25,"Lucas, Scott",18y 182d,4 (3-0-1 75.00%),1 (0.25),←,
2,"Mercuri, Mark",22y 129d,70 (44-3-23 65.00%),97 (1.39),←,
24,"Misiti, Joe",21y 233d,76 (46-4-26 63.16%),33 (0.43),←,
10,"ODonnell, Gary",31y 48d,194 (119-4-71 62.37%),72 (0.37),←,
15,"Prior, Michael",22y 297d,21 (12-1-8 59.52%),5 (0.24),←,
19,"Somerville, Peter",27y 357d,113 (69-3-41 62.39%),85 (0.75),←,
12,"Symons, Michael",24y 287d,72 (44-3-25 63.19%),73 (1.01),←,
4,"Wanganeen, Gavin",23y 11d,115 (66-3-46 58.70%),57 (0.50),←,
Totals,Totals,24y 106d,1541 (927-53-561 60.16%),1068 (0.69),,
C,"Sheedy, Kevin",48y 188d,366 (235-5-126 64.89%),,←,
