Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Buckley, Nathan",11,6,6,17,2,,,1.0,1.0,5.0,1.0,3.0,,,,4.0,13.0,1.0,1.0,1.0,,,84.0
17,"Burns, Scott",10,5,7,17,1,,,1.0,,5.0,2.0,1.0,2.0,,,5.0,12.0,1.0,1.0,3.0,,2.0,96.0
10,"Caracella, Blake",8,5,2,10,1,1.0,,,,2.0,1.0,5.0,1.0,2.0,,4.0,6.0,1.0,2.0,3.0,,,100.0
8,"Clement, James",13,6,5,18,,,,2.0,10.0,,,3.0,,,,3.0,10.0,,,5.0,1.0,,100.0
33,"Cloke, Cameron",3,3,2,5,,,8.0,1.0,,1.0,1.0,1.0,,1.0,,2.0,3.0,,,1.0,,,38.0
32,"Cloke, Travis",6,3,2,8,,1.0,1.0,2.0,,4.0,1.0,1.0,1.0,,,6.0,2.0,2.0,,1.0,,,62.0
1,"Davis, Leon",8,5,6,14,1,,,1.0,1.0,2.0,,,,,,3.0,11.0,,1.0,,2.0,,72.0
15,"Egan, Chris",1,1,,1,,,,,,,,,,,,,1.0,,,,,,51.0
45,"Fanning, David",7,3,5,12,,,10.0,,1.0,,2.0,1.0,2.0,1.0,,6.0,6.0,1.0,,,,,62.0
6,"Holland, Brodie",17,5,9,26,,1.0,,,3.0,10.0,4.0,1.0,3.0,,,13.0,15.0,,1.0,,,1.0,97.0
26,"Johnson, Ben",6,,4,10,,,,1.0,2.0,3.0,,4.0,1.0,4.0,,3.0,8.0,,,1.0,1.0,,81.0
18,"Licuria, Paul",16,5,16,32,1,,,4.0,4.0,3.0,9.0,2.0,6.0,,,15.0,16.0,,,,,,86.0
24,"Lockyer, Tarkyn",12,6,8,20,,1.0,,3.0,3.0,4.0,2.0,,1.0,,,7.0,12.0,,1.0,3.0,1.0,,100.0
3,"Lonie, Ryan",13,6,5,18,,1.0,,2.0,,3.0,,2.0,1.0,,,4.0,13.0,,,1.0,2.0,,89.0
27,"Maxwell, Nick",12,9,9,21,,,,3.0,3.0,1.0,,2.0,2.0,,,5.0,16.0,,,1.0,,,100.0
11,"OBree, Shane",8,1,3,11,,,,3.0,1.0,1.0,5.0,1.0,1.0,1.0,,6.0,4.0,,,,,,80.0
35,"Prestigiacomo, Simon",1,1,4,5,,,,,1.0,,,2.0,,1.0,,1.0,4.0,,,3.0,,,100.0
9,"Rowe, Julian",12,5,3,15,1,1.0,,1.0,,2.0,2.0,,,,,7.0,8.0,1.0,1.0,1.0,,,83.0
28,"Rusling, Sean",,,,,,,,,,,,1.0,,,,,,,,1.0,,,18.0
36,"Swan, Dane",11,4,7,18,,,,1.0,2.0,1.0,,,,,,2.0,15.0,,,1.0,,,100.0
20,"Tarrant, Chris",9,2,,9,,3.0,,,,3.0,,3.0,,1.0,,5.0,4.0,1.0,,,,,100.0
14,"Wakelin, Shane",6,5,2,8,,,,2.0,3.0,,,,,,,2.0,6.0,,,9.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,86,105,295,7,13.0,19.0,28.0,35.0,50.0,30.0,33.0,21.0,11.0,,103.0,185.0,8.0,8.0,35.0,7.0,3.0,
Opposition,Opposition,232,130,122,354,19,19.0,27.0,40.0,43.0,54.0,23.0,51.0,11.0,21.0,6.0,113.0,243.0,14.0,24.0,49.0,15.0,13.0,
