Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",27y 196d,118 (59-0-59 50.00%),18 (0.15),←,
35,"Biglands, Rhett",26y 290d,80 (43-0-37 53.75%),26 (0.32),←,
44,"Bock, Nathan",21y 92d,9 (4-0-5 44.44%),7 (0.78),←,
10,"Bode, Matthew",24y 357d,81 (40-0-41 49.38%),63 (0.78),52 (29-0-23 55.77%),38 (0.73)
4,"Clarke, Matthew",30y 276d,215 (105-2-108 49.30%),33 (0.15),85 (43-0-42 50.59%),14 (0.16)
11,"Doughty, Michael",24y 320d,47 (27-0-20 57.45%),19 (0.40),←,
9,"Edwards, Tyson",27y 319d,187 (96-0-91 51.34%),116 (0.62),←,
37,"Hentschel, Trent",21y 178d,16 (6-0-10 37.50%),9 (0.56),←,
30,"Jericho, Luke",19y 246d,7 (3-0-4 42.86%),5 (0.71),←,
18,"Johncock, Graham",21y 243d,61 (33-0-28 54.10%),61 (1.00),←,
39,"Mattner, Martin",21y 319d,24 (13-0-11 54.17%),2 (0.08),←,
16,"McGregor, Ken",23y 143d,87 (41-0-46 47.13%),40 (0.46),←,
23,"McLeod, Andrew",27y 321d,206 (105-0-101 50.97%),216 (1.05),←,
33,"Reilly, Brent",20y 221d,12 (6-0-6 50.00%),5 (0.42),←,
32,"Ricciuto, Mark",29y 12d,253 (123-1-129 48.81%),208 (0.82),←,
25,"Rutten, Ben",21y 23d,3 (2-0-1 66.67%),3 (1.00),←,
12,"Shirley, Robert",24y 11d,42 (19-0-23 45.24%),3 (0.07),←,
14,"Skipworth, Hayden",21y 116d,11 (4-0-7 36.36%),5 (0.45),←,
7,"Smart, Nigel",35y 30d,278 (140-1-137 50.54%),116 (0.42),←,
20,"Stenglein, Tyson",23y 340d,97 (52-0-45 53.61%),21 (0.22),←,
6,"Watts, Fergus",18y 273d,1 (1-0-0 100.00%),1 (1.00),←,
17,"Welsh, Scott",25y 196d,108 (62-0-46 57.41%),158 (1.46),72 (36-0-36 50.00%),128 (1.78)
Totals,Totals,24y 189d,1943 (984-4-955 50.64%),1135 (0.58),,
C,"Ayres, Gary",43y 266d,223 (120-1-102 54.04%),,107 (55-0-52 51.40%),
