Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
4,"Ah Chee, Callum",27y 297d,162 (93-2-67 58.02%),96 (0.59),117 (85-2-30 73.50%),72 (0.62)
31,"Andrews, Harris",28y 234d,232 (120-2-110 52.16%),11 (0.05),←,
10,"Ashcroft, Levi",18y 227d,20 (14-1-5 72.50%),10 (0.50),←,
8,"Ashcroft, Will",21y 88d,51 (38-1-12 75.49%),21 (0.41),←,
33,"Bailey, Zac",25y 313d,159 (107-1-51 67.61%),172 (1.08),←,
7,"Berry, Jarrod",27y 178d,179 (107-2-70 60.34%),71 (0.40),←,
23,"Cameron, Charlie",31y 28d,247 (160-3-84 65.38%),425 (1.72),174 (113-2-59 65.52%),338 (1.94)
5,"Dunkley, Josh",28y 205d,187 (115-2-70 62.03%),77 (0.41),71 (50-2-19 71.83%),12 (0.17)
3,"Fletcher, Jaspa",21y 159d,61 (43-2-16 72.13%),18 (0.30),←,
32,"Fort, Darcy",31y 361d,50 (34-1-15 69.00%),20 (0.40),42 (29-1-12 70.24%),14 (0.33)
27,"Gardiner, Darcy",29y 314d,176 (84-1-91 48.01%),14 (0.08),←,
30,"Hipwood, Eric",27y 323d,197 (113-2-82 57.87%),286 (1.45),←,
35,"Lester, Ryan",32y 341d,227 (113-2-112 50.22%),47 (0.21),←,
20,"Marshall, Sam",19y 195d,4 (2-0-2 50.00%),1 (0.25),←,
6,"McCluggage, Hugh",27y 152d,202 (120-2-80 59.90%),126 (0.62),←,
13,"Morris, Logan",20y 84d,38 (28-2-8 76.32%),64 (1.68),←,
9,"Neale, Lachie",32y 70d,292 (172-2-118 59.25%),135 (0.46),157 (107-2-48 68.79%),68 (0.43)
16,"Rayner, Cam",25y 285d,160 (101-2-57 63.75%),160 (1.00),←,
38,"Reville, Bruce",24y 161d,19 (17-1-1 92.11%),6 (0.32),←,
25,"Smith, Henry",22y 312d,5 (4-0-1 80.00%),3 (0.60),←,
37,"Starcevich, Brandon",26y 9d,126 (87-0-39 69.05%),8 (0.06),←,
44,"Wilmot, Darcy",21y 214d,76 (53-2-21 71.05%),10 (0.13),←,
15,"Zorko, Dayne",36y 174d,297 (148-2-147 50.17%),236 (0.79),←,
Totals,Totals,26y 190d,3167 (1873-35-1259 59.14%),2017 (0.64),,
C,"Fagan, Chris",64y 40d,209 (124-2-83 59.81%),,←,
