Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Bartel, Jimmy",10,4,4,14,1,1.0,,3.0,1.0,5.0,,5.0,1.0,2.0,,4.0,10.0,1.0,1.0,1.0,1.0,,94.0
46,"Blicavs, Mark",4,3,5,9,1,,22.0,6.0,2.0,1.0,2.0,3.0,2.0,2.0,,5.0,4.0,1.0,,4.0,,,87.0
1,"Brown, Mitch",7,5,3,10,,,1.0,4.0,2.0,1.0,,,,,,3.0,7.0,1.0,,2.0,,,89.0
23,"Caddy, Josh",13,5,13,26,1,2.0,1.0,1.0,1.0,5.0,4.0,4.0,,1.0,,15.0,12.0,1.0,,1.0,1.0,3.0,89.0
22,"Duncan, Mitch",11,5,9,20,1,,,5.0,2.0,6.0,2.0,1.0,,,,8.0,12.0,1.0,,1.0,2.0,1.0,90.0
44,"Enright, Corey",11,6,4,15,1,,,,1.0,3.0,1.0,3.0,1.0,2.0,,5.0,11.0,,1.0,2.0,,,89.0
29,"Guthrie, Cameron",5,1,7,12,,,,6.0,,2.0,8.0,6.0,2.0,3.0,,11.0,2.0,,,3.0,,,79.0
26,"Hawkins, Tom",15,13,3,18,5,3.0,,1.0,,3.0,,1.0,1.0,,,9.0,10.0,5.0,8.0,2.0,,,98.0
33,"Horlin-Smith, George",4,1,6,10,,,,3.0,1.0,3.0,5.0,2.0,1.0,,,7.0,4.0,,,,,,71.0
9,"Kelly, James",6,2,3,9,,,,2.0,3.0,,,2.0,1.0,,,6.0,3.0,1.0,,3.0,,,87.0
13,"Lonergan, Tom",6,3,3,9,,,,3.0,3.0,1.0,,1.0,1.0,1.0,,5.0,3.0,2.0,,3.0,,,92.0
4,"Mackie, Andrew",14,7,4,18,,,,,2.0,6.0,,1.0,1.0,,,3.0,14.0,,,2.0,,1.0,94.0
6 ↑,"McCarthy, Lincoln",3,,3,6,,1.0,,1.0,,,,,,,,4.0,2.0,,,2.0,,1.0,32.0
32,"Motlop, Steven",11,4,3,14,,2.0,,1.0,3.0,3.0,2.0,3.0,,1.0,,6.0,7.0,1.0,3.0,1.0,1.0,,88.0
21,"Murdoch, Jordan",3,2,4,7,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,4.0,4.0,,,3.0,,,78.0
25,"Rivers, Jared",6,4,4,10,,1.0,,1.0,1.0,1.0,,2.0,1.0,,,4.0,6.0,1.0,1.0,6.0,,,67.0
14,"Selwood, Joel",14,5,10,24,,,,8.0,2.0,4.0,11.0,2.0,5.0,2.0,,16.0,10.0,2.0,,2.0,,2.0,86.0
27,"Stokes, Mathew",7,2,5,12,,,,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,6.0,7.0,1.0,1.0,1.0,,1.0,86.0
7,"Taylor, Harry",7,4,3,10,,,,1.0,2.0,2.0,,1.0,,,,4.0,6.0,1.0,,4.0,1.0,1.0,90.0
40 ↓,"Thurlow, Jackson",2,,3,5,,,,1.0,1.0,,,1.0,,1.0,,1.0,5.0,,,2.0,,,48.0
5,"Varcoe, Travis",9,2,5,14,,,,5.0,3.0,3.0,1.0,2.0,1.0,1.0,,6.0,8.0,,,2.0,,1.0,86.0
34,"Walker, Josh",5,4,2,7,3,1.0,7.0,3.0,,1.0,,4.0,,2.0,,3.0,5.0,3.0,4.0,3.0,,,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,173,82,106,279,13,14.0,31.0,59.0,33.0,52.0,39.0,46.0,20.0,19.0,,135.0,152.0,22.0,19.0,50.0,6.0,11.0,
Opposition,Opposition,203,87,156,359,14,14.0,55.0,69.0,36.0,52.0,37.0,39.0,19.0,20.0,,131.0,230.0,9.0,10.0,50.0,21.0,8.0,
