Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
35,"Bond, Chris",26y 225d,77 (37-1-39 48.70%),20 (0.26),55 (29-1-25 53.64%),12 (0.22)
22,"Bower, Nathan",23y 92d,49 (23-1-25 47.96%),17 (0.35),←,
17,"Broderick, Paul",25y 248d,138 (66-1-71 48.19%),111 (0.80),45 (27-1-17 61.11%),31 (0.69)
21,"Bulluss, Paul",25y 228d,50 (18-1-31 37.00%),11 (0.22),←,
9,"Campbell, Wayne",22y 350d,96 (40-1-55 42.19%),61 (0.64),←,
15,"Charles, Justin",24y 345d,51 (27-2-22 54.90%),32 (0.63),15 (9-1-5 63.33%),8 (0.53)
10,"Daffy, Nick",22y 120d,47 (28-1-18 60.64%),58 (1.23),←,
14,"Dear, Greg",32y 144d,180 (127-1-52 70.83%),24 (0.13),43 (25-1-17 59.30%),6 (0.14)
25,"Gale, Brendon",27y 52d,120 (48-1-71 40.42%),127 (1.06),←,
11,"Gale, Michael",28y 261d,138 (60-1-77 43.84%),39 (0.28),33 (19-1-13 59.09%),10 (0.30)
23,"Jurica, Stephen",19y 74d,13 (6-1-6 50.00%),21 (1.62),←,
3,"Kellaway, Duncan",22y 203d,55 (30-1-24 55.45%),,←,
33,"Knights, Matthew",24y 338d,151 (56-0-95 37.09%),96 (0.64),←,
27,"Maxfield, Stuart",23y 152d,87 (34-1-52 39.66%),65 (0.75),←,
28,"Merenda, Mark",19y 314d,20 (14-0-6 70.00%),5 (0.25),←,
6,"Naish, Chris",23y 346d,107 (43-1-63 40.65%),163 (1.52),←,
7,"Prescott, Ashley",22y 362d,31 (18-1-12 59.68%),1 (0.03),←,
4,"Rogers, Matthew",21y 287d,40 (23-1-16 58.75%),40 (1.00),←,
5,"Tape, Jamie",21y 156d,44 (26-1-17 60.23%),3 (0.07),←,
41,"Turner, Scott",25y 100d,97 (39-0-58 40.21%),30 (0.31),←,
36,"Wigney, Stuart",26y 142d,68 (30-1-37 44.85%),42 (0.62),10 (8-0-2 80.00%),1 (0.10)
Totals,Totals,24y 129d,1659 (793-19-847 47.80%),966 (0.58),,
C,"Northey, John",52y 71d,254 (127-2-125 50.39%),,65 (31-1-33 48.46%),
