Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Bartel, Jimmy",13,6,7,20,2,,1.0,6.0,,4.0,2.0,2.0,,,,9.0,12.0,2.0,2.0,4.0,,,95.0
46,"Blicavs, Mark",8,3,12,20,1,,14.0,1.0,,1.0,2.0,,,,,10.0,9.0,,2.0,7.0,,,96.0
23,"Caddy, Josh",6,1,7,13,,,1.0,4.0,,2.0,2.0,2.0,1.0,2.0,,4.0,9.0,,1.0,2.0,,,75.0
22,"Duncan, Mitch",9,4,13,22,,1.0,,3.0,1.0,4.0,3.0,1.0,,1.0,,7.0,14.0,,,2.0,,,90.0
44,"Enright, Corey",12,2,9,21,,,,3.0,1.0,6.0,1.0,4.0,,1.0,,7.0,13.0,,,4.0,1.0,,88.0
29,"Guthrie, Cameron",13,4,12,25,,,,4.0,3.0,3.0,3.0,3.0,1.0,1.0,,10.0,15.0,1.0,,1.0,3.0,,87.0
26,"Hawkins, Tom",5,2,2,7,1,2.0,,1.0,,2.0,,1.0,1.0,1.0,,6.0,1.0,1.0,1.0,,,1.0,99.0
33,"Horlin-Smith, George",10,5,7,17,,,,2.0,1.0,3.0,6.0,5.0,1.0,1.0,,11.0,8.0,,,1.0,,,76.0
20,"Johnson, Steve",11,2,6,17,1,,,3.0,,3.0,2.0,3.0,1.0,1.0,,6.0,10.0,,1.0,1.0,,,91.0
9,"Kelly, James",8,2,3,11,,,,2.0,1.0,2.0,,2.0,,,,4.0,7.0,,,1.0,,,84.0
13,"Lonergan, Tom",6,6,4,10,,1.0,,,4.0,,,1.0,1.0,1.0,,5.0,5.0,2.0,,2.0,,,88.0
4,"Mackie, Andrew",7,2,2,9,,,,,2.0,,1.0,1.0,,,,4.0,8.0,,,3.0,,,92.0
17 ↓,"McIntosh, Hamish",4,3,4,8,,,15.0,1.0,1.0,1.0,1.0,,,,,2.0,6.0,,,2.0,,,55.0
32,"Motlop, Steven",6,1,7,13,,,,,1.0,2.0,,2.0,,,,5.0,8.0,,,,3.0,,84.0
21,"Murdoch, Jordan",7,2,2,9,1,,,2.0,1.0,3.0,1.0,,,,,2.0,5.0,,,,,,79.0
25,"Rivers, Jared",6,2,4,10,,,,3.0,3.0,,,1.0,2.0,1.0,,7.0,5.0,,,8.0,,,84.0
14,"Selwood, Joel",17,4,14,31,3,,,6.0,4.0,7.0,9.0,4.0,3.0,1.0,,16.0,16.0,,1.0,2.0,1.0,3.0,83.0
27,"Stokes, Mathew",16,5,12,28,,,,7.0,4.0,4.0,4.0,2.0,,,,5.0,24.0,,,1.0,,2.0,86.0
7,"Taylor, Harry",7,3,7,14,,1.0,,2.0,3.0,,3.0,1.0,1.0,1.0,,9.0,6.0,1.0,1.0,5.0,,1.0,99.0
40 ↑,"Thurlow, Jackson",,,1,1,,,,2.0,,,,1.0,,,,1.0,,,,2.0,,,20.0
5,"Varcoe, Travis",9,5,10,19,,,,4.0,3.0,4.0,,3.0,,1.0,,4.0,15.0,,,4.0,1.0,,81.0
34,"Walker, Josh",2,3,4,6,1,,6.0,3.0,,1.0,2.0,2.0,,1.0,,6.0,,3.0,1.0,,,,68.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,182,67,149,331,10,8.0,37.0,59.0,33.0,52.0,42.0,41.0,12.0,14.0,,140.0,196.0,10.0,10.0,52.0,9.0,7.0,
Opposition,Opposition,227,100,160,387,15,14.0,46.0,81.0,40.0,56.0,38.0,45.0,14.0,12.0,,148.0,239.0,13.0,15.0,74.0,16.0,10.0,
