Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Cameron, Jeremy",18,9,8,26,6,3.0,,,,5.0,1.0,3.0,2.0,1.0,3.0,10.0,14.0,,5.0,3.0,,1.0,85.0
35,"Corr, Aidan",5,4,7,12,,,,6.0,2.0,,,1.0,,,,5.0,7.0,2.0,,9.0,,,84.0
1,"Davis, Phil",11,8,4,15,,,,1.0,1.0,4.0,1.0,1.0,2.0,,,10.0,7.0,2.0,,10.0,1.0,,97.0
24,"de Boer, Matt",9,5,15,24,3,,,9.0,1.0,4.0,2.0,2.0,2.0,,,9.0,15.0,,2.0,3.0,,1.0,89.0
32,"Griffen, Ryan",9,4,12,21,,2.0,,2.0,,3.0,4.0,2.0,,2.0,,13.0,8.0,1.0,1.0,2.0,,1.0,79.0
19,"Haynes, Nick",18,4,5,23,,,,2.0,7.0,2.0,,6.0,,2.0,,12.0,13.0,1.0,,6.0,,,88.0
27,"Himmelberg, Harry",9,,8,17,2,1.0,5.0,8.0,,4.0,,2.0,1.0,1.0,,9.0,8.0,,,4.0,,1.0,86.0
2,"Hopper, Jacob",14,,15,29,,1.0,,4.0,2.0,3.0,12.0,6.0,4.0,2.0,,18.0,11.0,,,4.0,,,86.0
22,"Kelly, Josh",27,8,13,40,2,,,7.0,2.0,5.0,3.0,4.0,1.0,2.0,2.0,11.0,28.0,,2.0,,1.0,1.0,84.0
17,"Langdon, Zac",3,,6,9,1,,,7.0,,,1.0,3.0,,1.0,,6.0,3.0,,,2.0,,1.0,84.0
38,"Lloyd, Daniel",4,1,3,7,1,,,4.0,,1.0,1.0,3.0,2.0,1.0,,4.0,4.0,,,1.0,,,35.0
37,"Lobb, Rory",1,,,1,,,12.0,1.0,,1.0,,1.0,1.0,1.0,,2.0,,,,3.0,,,43.0
12,"Patton, Jonathon",8,3,7,15,1,,12.0,5.0,,3.0,1.0,1.0,2.0,1.0,,6.0,10.0,1.0,1.0,3.0,,2.0,83.0
36,"Perryman, Harry",8,5,10,18,,,,2.0,1.0,1.0,,1.0,,1.0,,5.0,12.0,,,2.0,1.0,,79.0
50,"Reid, Sam",7,1,2,9,2,1.0,,3.0,,,1.0,3.0,,1.0,,2.0,6.0,,,,,1.0,83.0
23,"Shaw, Heath",28,9,3,31,,,,,7.0,2.0,1.0,10.0,,4.0,,6.0,19.0,,,5.0,2.0,,93.0
5,"Shiel, Dylan",20,5,15,35,,1.0,,3.0,3.0,6.0,5.0,3.0,,,,13.0,22.0,,,3.0,4.0,2.0,75.0
14,"Taranto, Tim",12,1,12,24,,1.0,,8.0,3.0,5.0,4.0,5.0,1.0,,,9.0,12.0,,,1.0,,,83.0
15,"Taylor, Sam",4,2,7,11,,,,2.0,2.0,,1.0,1.0,1.0,,,4.0,7.0,1.0,,10.0,,,87.0
20,"Tomlinson, Adam",16,6,11,27,,,,4.0,,7.0,5.0,2.0,2.0,,,10.0,17.0,,,,,,92.0
8,"Ward, Callan",18,3,16,34,2,,,5.0,1.0,6.0,10.0,1.0,5.0,1.0,,16.0,17.0,1.0,,,,,89.0
6,"Whitfield, Lachie",22,8,14,36,,,,2.0,4.0,6.0,1.0,4.0,,2.0,1.0,5.0,32.0,,,4.0,2.0,1.0,94.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,271,86,193,464,20,14.0,29.0,85.0,36.0,68.0,54.0,65.0,26.0,23.0,6.0,185.0,272.0,9.0,11.0,75.0,11.0,12.0,
Opposition,Opposition,182,55,106,288,4,2.0,76.0,89.0,43.0,40.0,36.0,61.0,23.0,26.0,,134.0,140.0,9.0,,54.0,1.0,2.0,
