Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
14,"Bird, Craig",23y 126d,71 (37-1-33 52.82%),31 (0.44),←,
24,"Bolton, Jude",32y 72d,288 (156-4-128 54.86%),152 (0.53),←,
8,"Dennis-Lane, Trent",23y 270d,14 (9-0-5 64.29%),24 (1.71),←,
39,"Grundy, Heath",25y 359d,99 (54-1-44 55.05%),20 (0.20),←,
4,"Hannebery, Dan",21y 92d,61 (34-1-26 56.56%),18 (0.30),←,
15,"Jack, Kieren",24y 333d,98 (50-2-46 52.04%),60 (0.61),←,
32,"Jetta, Lewis",23y 22d,49 (28-1-20 58.16%),36 (0.73),←,
34,"Johnson, Alex",20y 85d,29 (18-0-11 62.07%),1 (0.03),←,
12,"Kennedy, Josh",23y 341d,70 (38-1-31 55.00%),37 (0.53),57 (33-1-23 58.77%),33 (0.58)
9,"Malceski, Nick",27y 285d,113 (71-1-41 63.27%),50 (0.44),←,
29,"Mattner, Martin",29y 294d,200 (113-2-85 57.00%),40 (0.20),102 (53-2-47 52.94%),26 (0.25)
21,"McGlynn, Ben",26y 294d,91 (50-1-40 55.49%),92 (1.01),47 (27-1-19 58.51%),64 (1.36)
3,"McVeigh, Jarrad",27y 49d,178 (101-3-74 57.58%),128 (0.72),←,
5,"OKeefe, Ryan",31y 123d,241 (134-3-104 56.22%),238 (0.99),←,
26,"Parker, Luke",19y 214d,22 (13-0-9 59.09%),11 (0.50),←,
38,"Pyke, Mike",28y 63d,30 (14-0-16 46.67%),5 (0.17),←,
20,"Reid, Sam",20y 151d,33 (19-1-13 59.09%),30 (0.91),←,
25,"Richards, Ted",29y 136d,165 (92-3-70 56.67%),31 (0.19),132 (73-3-56 56.44%),12 (0.09)
30,"Roberts-Thomson, Lewis",28y 261d,154 (87-1-66 56.82%),29 (0.19),←,
2,"Shaw, Rhyce",30y 223d,171 (87-1-83 51.17%),40 (0.23),77 (39-1-37 51.30%),20 (0.26)
40,"Smith, Nick",23y 349d,59 (29-1-29 50.00%),8 (0.14),←,
17,"Walsh, Tommy",24y 90d,2 (1-0-1 50.00%),2 (1.00),←,
Totals,Totals,25y 275d,2238 (1235-28-975 55.18%),1083 (0.48),,
C,"Longmire, John",41y 147d,33 (19-1-13 59.09%),,←,
