Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",8,2,4,12,1,1.0,,2.0,,4.0,2.0,1.0,2.0,,,5.0,6.0,,,,,1.0,100.0
27,"Baird, John",2,1,,2,,,,,,,,,,,,,2.0,,,1.0,,,29.0
16,"Brown, Leigh",3,2,1,4,,,7.0,2.0,,2.0,2.0,1.0,,1.0,,2.0,2.0,,,1.0,,,43.0
22,"Burton, Matthew",3,1,6,9,,,29.0,2.0,,1.0,5.0,2.0,1.0,1.0,,7.0,2.0,,,4.0,,,57.0
2,"Colbert, Leigh",4,4,1,5,,,,2.0,,1.0,,3.0,,2.0,,,5.0,,,2.0,,,100.0
39,"Harding, Leigh",1,1,2,3,1,,,2.0,,,,,,,,1.0,2.0,,1.0,,,,56.0
4,"Harris, Daniel",9,1,4,13,1,,,8.0,1.0,2.0,4.0,,1.0,,,10.0,5.0,1.0,,,,1.0,70.0
29,"Harvey, Brent",17,4,9,26,3,1.0,,1.0,,1.0,3.0,1.0,1.0,,3.0,9.0,14.0,1.0,1.0,1.0,2.0,,100.0
21,"Jones, Corey",10,6,,10,3,1.0,,3.0,,4.0,,3.0,,,,3.0,7.0,1.0,3.0,4.0,,1.0,79.0
34,"King, David",15,5,3,18,,1.0,,1.0,1.0,6.0,,2.0,,,,3.0,14.0,,,2.0,2.0,,100.0
35,"Makepeace, Troy",6,5,6,12,,,,,2.0,,2.0,3.0,,1.0,,5.0,7.0,2.0,,4.0,,,100.0
32,"Morrell, Digby",4,3,6,10,,1.0,1.0,2.0,,2.0,,,1.0,,,8.0,4.0,1.0,1.0,1.0,,2.0,80.0
20,"Petrie, Drew",13,5,3,16,1,3.0,4.0,2.0,,4.0,3.0,4.0,2.0,1.0,,10.0,5.0,3.0,2.0,2.0,,,100.0
3,"Rawlings, Brady",17,7,7,24,,,,3.0,2.0,4.0,1.0,4.0,,1.0,2.0,12.0,13.0,2.0,,1.0,2.0,,100.0
26,"Rocca, Saverio",6,3,2,8,1,1.0,,1.0,,1.0,,2.0,1.0,1.0,,3.0,4.0,,1.0,1.0,,,84.0
7,"Simpson, Adam",13,4,6,19,,1.0,1.0,4.0,1.0,6.0,5.0,3.0,1.0,,,14.0,6.0,3.0,1.0,3.0,,,100.0
9,"Sinclair, Jess",9,3,6,15,,,,3.0,3.0,,2.0,2.0,1.0,,,4.0,11.0,,,1.0,3.0,,86.0
10,"Stevens, Anthony",14,2,5,19,,,,2.0,4.0,6.0,3.0,4.0,,1.0,1.0,7.0,11.0,,,,4.0,2.0,87.0
40,"Teague, David",6,2,5,11,,,,4.0,3.0,,5.0,,2.0,,,7.0,5.0,,,3.0,1.0,,100.0
1,"Watson, Ashley",6,1,1,7,,,,3.0,,2.0,2.0,,,,,3.0,4.0,,,1.0,,2.0,47.0
36,"Watt, Shannon",5,2,5,10,,,,2.0,5.0,,,2.0,1.0,,,7.0,3.0,1.0,,5.0,,,100.0
8,"Wells, Daniel",5,2,3,8,1,1.0,,4.0,1.0,1.0,3.0,1.0,,,,4.0,4.0,,,1.0,2.0,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,176,66,85,261,12,12.0,42.0,53.0,23.0,47.0,42.0,38.0,14.0,9.0,6.0,124.0,136.0,15.0,10.0,38.0,16.0,9.0,
Opposition,Opposition,153,66,108,261,8,11.0,34.0,48.0,33.0,38.0,28.0,43.0,9.0,14.0,,102.0,157.0,9.0,8.0,28.0,31.0,5.0,
