Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"AhMat, Robert",7,1,3,10,,,,,,,,,1.0,,,,,,,,,,
26,"Brown, Gavin",8,1,13,21,,,,2.0,,,,,1.0,1.0,,,,,,,,,
5,"Buckley, Nathan",17,6,2,19,1,1.0,,2.0,,,,,,,,,,,,,,,
17,"Burns, Scott",9,3,4,13,,,,5.0,,,,,1.0,,,,,,,,,,
28,"Crosisca, Gavin",5,1,1,6,,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,
39,"Crow, Scott",6,,2,8,,1.0,,1.0,,,,,,,,,,,,,,,
24,"Curran, Chris",7,,6,13,,,,1.0,,,,,,,,,,,,,,,
9,"Francis, Matthew",1,,2,3,,,2.0,1.0,,,,,1.0,1.0,,,,,,,,,
27,"McDonald, Alex",7,3,4,11,,1.0,1.0,8.0,,,,,,,,,,,,,,,
1,"Monkhorst, Damian",8,8,12,20,1,,8.0,,,,,,2.0,,,,,,,,,,
44,"Osborne, Richard",10,4,,10,3,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,
6,"Patterson, Stephen",11,2,4,15,,,,1.0,,,,,1.0,1.0,,,,,,,,,
3,"Richardson, Mark",6,2,5,11,,,,1.0,,,,,2.0,2.0,,,,,,,,,
23,"Rocca, Anthony",2,1,3,5,1,,1.0,1.0,,,,,,1.0,,,,,,,,,
36,"Rocca, Saverio",4,3,1,5,1,2.0,,1.0,,,,,,,,,,,,,,,
29,"Russell, Scott",8,1,7,15,,,,1.0,,,,,,2.0,,,,,,,,,
12,"Schauble, Andrew",5,4,3,8,,,,,,,,,,1.0,,,,,,,,,
14,"Watson, Shane",3,2,2,5,1,,,,,,,,,,,,,,,,,,
22,"Wild, Jason",8,2,5,13,2,,,,,,,,,1.0,,,,,,,,,
10,"Williams, Paul",17,4,8,25,1,,,,,,,,1.0,1.0,,,,,,,,,
19,"Wright, Graham",9,3,3,12,,1.0,,2.0,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,158,51,90,248,11,8.0,13.0,30.0,,,,,13.0,13.0,,,,,,,,,
Opposition,Opposition,210,74,106,316,16,15.0,18.0,24.0,,,,,13.0,13.0,6.0,,,,,,,,
