Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Bond, Shane",4,1,3,7,,,,,3.0,,1.0,,,,,,,,,,,,
3,"Breuer, Shayne",7,6,12,19,,,1.0,3.0,2.0,4.0,4.0,1.0,,1.0,,,,,,,,,
26,"Burgoyne, Peter",6,1,,6,,1.0,,,,3.0,1.0,2.0,,,,,,,,,,,
7,"Chalmers, Brett",2,2,,2,,,2.0,1.0,,1.0,,,,,,,,,,,,,
6,"Cummings, Scott",4,1,,4,1,2.0,,,,,,1.0,,1.0,,,,,,,,,
11,"Eagleton, Nathan",12,5,4,16,,2.0,,1.0,1.0,6.0,2.0,3.0,,1.0,,,,,,,,,
40,"Evans, Paul",2,2,,2,1,,,,,1.0,,1.0,,,,,,,,,,,
17,"Fiegert, Nigel",4,3,5,9,,,,3.0,2.0,1.0,,,,,,,,,,,,,
10,"Francou, Josh",9,2,7,16,1,,,4.0,3.0,3.0,,3.0,1.0,1.0,,,,,,,,,
39,"Heuskes, Adam",19,7,5,24,,1.0,,,9.0,3.0,1.0,3.0,1.0,2.0,,,,,,,,,
29,"Kingsley, Adam",11,8,6,17,,,,2.0,5.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,
20,"Lade, Brendon",11,10,8,19,,,7.0,2.0,5.0,2.0,,4.0,2.0,1.0,,,,,,,,,
22,"Lockwood, Bowen",2,,2,4,,,,,,1.0,,,,,,,,,,,,,
9,"Lyle, Brayden",10,2,1,11,,,,3.0,1.0,1.0,,1.0,,3.0,,,,,,,,,
33,"Mead, Darren",10,3,3,13,,,2.0,2.0,4.0,2.0,,1.0,2.0,1.0,,,,,,,,,
13,"Morton, Danny",15,5,2,17,,1.0,,1.0,6.0,4.0,1.0,2.0,2.0,2.0,,,,,,,,,
4,"Naish, Chris",14,2,5,19,1,1.0,,1.0,,7.0,1.0,3.0,1.0,,,,,,,,,,
14,"Paxman, Stephen",10,8,3,13,,1.0,,,2.0,2.0,,5.0,1.0,2.0,,,,,,,,,
30,"Poole, Darryl",6,3,6,12,,,3.0,4.0,,4.0,6.0,1.0,1.0,2.0,,,,,,,,,
36,"Stevens, Nick",14,9,11,25,,2.0,,3.0,2.0,4.0,1.0,,2.0,1.0,,,,,,,,,
1,"Wanganeen, Gavin",15,4,2,17,1,,,5.0,1.0,3.0,2.0,,4.0,2.0,,,,,,,,,
15,"Wilson, Michael",15,3,5,20,,,,2.0,5.0,2.0,1.0,1.0,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,202,87,90,292,5,15.0,15.0,37.0,51.0,57.0,23.0,33.0,19.0,21.0,,,,,,,,,
Opposition,Opposition,237,120,107,344,10,12.0,25.0,30.0,45.0,63.0,22.0,33.0,21.0,19.0,6.0,,,,,,,,
