Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
18,"Betts, Eddie",28y 185d,215 (91-3-121 43.02%),372 (1.73),31 (16-0-15 51.61%),82 (2.65)
16,"Brown, Luke",22y 250d,55 (28-0-27 50.91%),3 (0.05),←,
23,"Cameron, Charlie",20y 329d,15 (8-0-7 53.33%),17 (1.13),←,
25,"Cheney, Kyle",25y 278d,48 (28-0-20 58.33%),2 (0.04),7 (4-0-3 57.14%),
44,"Crouch, Matt",20y 39d,12 (8-0-4 66.67%),3 (0.25),←,
32,"Dangerfield, Patrick",25y 55d,140 (72-0-68 51.43%),153 (1.09),←,
28,"Ellis-Yolmen, Cam",22y 122d,8 (3-0-5 37.50%),3 (0.38),←,
8,"Grigg, Mitch",22y 148d,19 (10-0-9 52.63%),15 (0.79),←,
24,"Jacobs, Sam",27y 50d,113 (57-0-56 50.44%),26 (0.23),96 (50-0-46 52.08%),23 (0.24)
4,"Jenkins, Josh",26y 111d,55 (29-0-26 52.73%),86 (1.56),←,
47,"Kelly, Jake",20y 129d,7 (3-0-4 42.86%),,←,
29,"Laird, Rory",21y 152d,43 (22-0-21 51.16%),4 (0.09),←,
6,"Lever, Jake",19y 86d,4 (2-0-2 50.00%),,←,
27,"Lynch, Tom",24y 257d,46 (27-0-19 58.70%),64 (1.39),40 (23-0-17 57.50%),60 (1.50)
31,"Lyons, Jarryd",22y 312d,28 (14-0-14 50.00%),13 (0.46),←,
14,"Mackay, David",26y 309d,133 (76-0-57 57.14%),42 (0.32),←,
36,"Martin, Brodie",26y 205d,36 (17-0-19 47.22%),12 (0.33),←,
12,"Talia, Daniel",23y 240d,85 (47-0-38 55.29%),4 (0.05),←,
5,"Thompson, Scott",32y 77d,271 (147-0-124 54.24%),154 (0.57),232 (129-0-103 55.60%),137 (0.59)
7,"van Berlo, Nathan",28y 358d,191 (108-0-83 56.54%),65 (0.34),←,
13,"Walker, Taylor",25y 35d,93 (48-0-45 51.61%),222 (2.39),←,
11,"Wright, Matthew",25y 167d,87 (45-0-42 51.72%),58 (0.67),←,
Totals,Totals,24y 177d,1704 (890-3-811 52.23%),1318 (0.77),,
C,"Walsh, Phil",55y 76d,10 (6-0-4 60.00%),,9 (5-0-4 55.56%),
