Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
30,"Caddy, Nate",18y 365d,4 (3-0-1 75.00%),3 (0.75),←,
6,"Caldwell, Jye",23y 289d,72 (30-1-41 42.36%),23 (0.32),61 (27-1-33 45.08%),22 (0.36)
13,"Cox, Nik",22y 180d,49 (21-1-27 43.88%),15 (0.31),←,
2,"Draper, Sam",25y 289d,67 (26-1-40 39.55%),28 (0.42),←,
22,"Durham, Sam",23y 4d,65 (31-1-33 48.46%),18 (0.28),←,
28,"Duursma, Xavier",24y 6d,85 (54-1-30 64.12%),41 (0.48),12 (7-1-4 62.50%),8 (0.67)
11,"Gresham, Jade",26y 324d,152 (73-2-77 48.68%),149 (0.98),16 (9-1-6 59.38%),13 (0.81)
35,"Guelfi, Matt",26y 334d,107 (53-1-53 50.00%),60 (0.56),←,
21,"Heppell, Dyson",32y 60d,251 (119-3-129 48.01%),68 (0.27),←,
19,"Hind, Nick",29y 329d,95 (42-1-52 44.74%),32 (0.34),74 (33-1-40 45.27%),15 (0.20)
23,"Jones, Harry",23y 139d,46 (25-1-20 55.43%),48 (1.04),←,
29,"Kelly, Jake",29y 174d,163 (73-2-88 45.40%),4 (0.02),53 (23-1-29 44.34%),3 (0.06)
4,"Langford, Kyle",27y 225d,147 (64-2-81 44.22%),163 (1.11),←,
37,"Martin, Nic",23y 101d,61 (28-1-32 46.72%),45 (0.74),←,
1,"McGrath, Andrew",26y 41d,151 (73-2-76 49.01%),20 (0.13),←,
32,"McKay, Ben",26y 202d,88 (18-2-68 21.59%),1 (0.01),17 (10-1-6 61.76%),
7,"Merrett, Zach",28y 284d,223 (98-3-122 44.62%),75 (0.34),←,
16,"Perkins, Archie",22y 109d,76 (34-0-42 44.74%),48 (0.63),←,
27,"Redman, Mason",26y 322d,118 (56-2-60 48.31%),19 (0.16),←,
14,"Ridley, Jordan",25y 267d,92 (39-1-52 42.93%),2 (0.02),←,
9,"Shiel, Dylan",31y 126d,214 (92-4-118 43.93%),89 (0.42),79 (33-1-45 42.41%),25 (0.32)
25,"Stringer, Jake",30y 79d,206 (103-1-102 50.24%),357 (1.73),117 (55-1-61 47.44%),197 (1.68)
20,"Wright, Peter",27y 309d,132 (41-1-90 31.44%),205 (1.55),66 (28-1-37 43.18%),120 (1.82)
Totals,Totals,26y 87d,2664 (1196-34-1434 44.89%),1513 (0.57),,
C,"Scott, Brad",48y 71d,251 (127-1-123 50.80%),,40 (21-1-18 53.75%),
