Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
4,"Ablett, Gary",34y 343d,326 (173-2-151 53.37%),410 (1.26),216 (138-2-76 64.35%),286 (1.32)
30,"Atkins, Tom",23y 216d,5 (4-0-1 80.00%),1 (0.20),←,
46,"Blicavs, Mark",28y 25d,138 (91-2-45 66.67%),36 (0.26),←,
6,"Clark, Jordan",18y 188d,5 (4-0-1 80.00%),2 (0.40),←,
40,"Dahlhaus, Luke",26y 244d,159 (74-0-85 46.54%),114 (0.72),5 (4-0-1 80.00%),4 (0.80)
35,"Dangerfield, Patrick",29y 17d,229 (131-1-97 57.42%),263 (1.15),75 (50-1-24 67.33%),100 (1.33)
22,"Duncan, Mitch",27y 316d,185 (133-1-51 72.16%),128 (0.69),←,
29,"Guthrie, Cameron",26y 246d,142 (92-2-48 65.49%),42 (0.30),←,
26,"Hawkins, Tom",30y 275d,237 (170-2-65 72.15%),508 (2.14),←,
38,"Henry, Jack",20y 236d,26 (15-0-11 57.69%),8 (0.31),←,
11,"Kelly, Tim",24y 270d,28 (17-0-11 60.71%),28 (1.00),←,
8,"Kolodjashnij, Jake",23y 256d,75 (48-2-25 65.33%),,←,
27,"Menegola, Sam",27y 46d,58 (37-1-20 64.66%),47 (0.81),←,
32,"Miers, Gryan",20y 23d,5 (4-0-1 80.00%),6 (1.20),←,
42,"OConnor, Mark",22y 95d,12 (7-0-5 58.33%),1 (0.08),←,
3,"Parfitt, Brandan",20y 360d,39 (26-0-13 66.67%),23 (0.59),←,
17,"Ratugolea, Esava",20y 272d,13 (10-0-3 76.92%),8 (0.62),←,
23,"Rohan, Gary",27y 319d,111 (74-1-36 67.12%),107 (0.96),5 (4-0-1 80.00%),11 (2.20)
14,"Selwood, Joel",30y 331d,277 (205-1-71 74.19%),155 (0.56),←,
1,"Stanley, Rhys",28y 142d,120 (61-1-58 51.25%),79 (0.66),62 (40-1-21 65.32%),39 (0.63)
44,"Stewart, Tom",26y 38d,48 (31-0-17 64.58%),3 (0.06),←,
7,"Taylor, Harry",32y 314d,242 (178-2-62 73.97%),74 (0.31),←,
Totals,Totals,26y 9d,2480 (1585-18-877 63.91%),2043 (0.82),,
C,"Scott, Chris",42y 354d,195 (135-2-58 69.74%),,←,
