Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Kangaroos Games (W-D-L W%),Kangaroos Goals (Ave.)
11,"Archer, Glenn",28y 15d,181 (117-0-64 64.64%),109 (0.60),←,
12,"Blakey, John",34y 258d,326 (176-0-150 53.99%),106 (0.33),191 (124-0-67 64.92%),68 (0.36)
22,"Burton, Matthew",30y 324d,95 (35-0-60 36.84%),42 (0.44),25 (13-0-12 52.00%),10 (0.40)
23,"Clayton, Shane",22y 166d,69 (36-0-33 52.17%),21 (0.30),51 (34-0-17 66.67%),20 (0.39)
45,"Cochrane, Stuart",22y 262d,14 (6-0-8 42.86%),2 (0.14),←,
2,"Colbert, Leigh",25y 305d,120 (70-1-49 58.75%),57 (0.47),15 (8-0-7 53.33%),7 (0.47)
6,"Grant, Shannon",23y 354d,134 (84-1-49 63.06%),151 (1.13),76 (52-0-24 68.42%),113 (1.49)
14,"Harris, Daniel",18y 333d,2 (0-0-2 0.00%),1 (0.50),←,
34,"King, David",29y 32d,158 (105-0-53 66.46%),70 (0.44),←,
35,"Makepeace, Troy",22y 33d,24 (14-0-10 58.33%),7 (0.29),←,
5,"McCartney, Jason",27y 25d,147 (83-0-64 56.46%),53 (0.36),72 (49-0-23 68.06%),5 (0.07)
31,"McKernan, Corey",27y 110d,163 (111-0-52 68.10%),197 (1.21),←,
44,"Motlop, Shannon",22y 233d,28 (18-0-10 64.29%),19 (0.68),←,
20,"Petrie, Drew",18y 175d,2 (0-0-2 0.00%),,←,
28,"Pickett, Byron",23y 240d,78 (53-0-25 67.95%),4 (0.05),←,
3,"Rawlings, Brady",19y 302d,22 (17-0-5 77.27%),6 (0.27),←,
26,"Rocca, Saverio",27y 139d,158 (70-2-86 44.94%),520 (3.29),2 (0-0-2 0.00%),6 (3.00)
7,"Simpson, Adam",25y 51d,117 (82-0-35 70.09%),40 (0.34),←,
9,"Sinclair, Jess",22y 225d,52 (13-0-39 25.00%),26 (0.50),2 (0-0-2 0.00%),
13,"Smith, Dylan",18y 264d,2 (0-0-2 0.00%),,←,
10,"Stevens, Anthony",29y 280d,220 (136-0-84 61.82%),101 (0.46),←,
36,"Watt, Shannon",20y 133d,8 (5-0-3 62.50%),1 (0.13),←,
Totals,Totals,24y 227d,2120 (1231-4-885 58.07%),1533 (0.72),,
C,"Pagan, Denis",53y 196d,197 (129-0-68 65.48%),,←,
