Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Baker, Oskar",10,3,3,13,1,,,1.0,,3.0,,2.0,,,,1.0,11.0,,,1.0,,,76.0
4,"Bontempelli, Marcus",13,3,12,25,1,1.0,,5.0,3.0,1.0,6.0,2.0,,,,10.0,14.0,,,3.0,,,83.0
17,"Bruce, Josh",8,6,6,14,,,,1.0,4.0,,,3.0,,2.0,,3.0,10.0,,,2.0,,,96.0
31,"Dale, Bailey",15,2,4,19,,,,1.0,4.0,2.0,,6.0,,3.0,,5.0,12.0,1.0,,1.0,,,84.0
35,"Daniel, Caleb",17,5,12,29,,,,4.0,7.0,1.0,1.0,5.0,3.0,1.0,,6.0,20.0,,,,1.0,,78.0
10,"Darcy, Sam",5,1,1,6,,1.0,1.0,3.0,,,,2.0,,2.0,,4.0,2.0,1.0,,1.0,,,58.0
15,"Duryea, Taylor",5,5,6,11,,,,1.0,2.0,3.0,,4.0,,1.0,,5.0,8.0,,,4.0,,,78.0
44,"English, Tim",12,6,12,24,,,22.0,4.0,1.0,6.0,3.0,4.0,2.0,1.0,,15.0,10.0,2.0,,5.0,,1.0,85.0
29,"Hannan, Mitch",3,1,3,6,,,,2.0,,,,4.0,,2.0,,3.0,3.0,,,1.0,,,81.0
39,"Johannisen, Jason",3,2,3,6,1,,,1.0,,2.0,,2.0,,1.0,,2.0,4.0,,,1.0,,,75.0
19 ↓,"Jones, Liam",1,1,,1,,,,1.0,1.0,,,2.0,,1.0,,,1.0,,,3.0,,,40.0
42,"Keath, Alex",5,4,4,9,,,,4.0,1.0,,1.0,7.0,,3.0,,2.0,8.0,,,7.0,,,95.0
21,"Liberatore, Tom",13,4,19,32,1,1.0,,6.0,1.0,6.0,7.0,5.0,,2.0,,12.0,20.0,,,1.0,,2.0,81.0
7,"Lobb, Rory",2,2,4,6,,,3.0,,1.0,,,2.0,,,,5.0,1.0,2.0,,2.0,,,95.0
11,"Macrae, Jack",14,4,19,33,1,,,3.0,3.0,4.0,4.0,5.0,,1.0,,13.0,20.0,,,,,1.0,78.0
16 ↑,"McLean, Toby",1,1,4,5,,,,,1.0,,1.0,,,,,2.0,3.0,,1.0,1.0,,,38.0
33,"Naughton, Aaron",9,5,2,11,1,2.0,1.0,1.0,,1.0,1.0,3.0,3.0,3.0,,8.0,2.0,3.0,3.0,2.0,,,85.0
20,"Richards, Ed",21,3,6,27,,,,1.0,7.0,5.0,,6.0,1.0,,,16.0,11.0,,,3.0,,,87.0
28,"Scott, Anthony",7,4,6,13,,,,4.0,,2.0,2.0,1.0,2.0,,,9.0,8.0,,1.0,7.0,,1.0,84.0
6,"Smith, Bailey",19,3,8,27,,1.0,,3.0,1.0,9.0,2.0,5.0,1.0,,,6.0,22.0,,,1.0,,,84.0
1,"Treloar, Adam",11,5,21,32,1,,,6.0,2.0,2.0,6.0,1.0,1.0,,,7.0,25.0,,,2.0,1.0,1.0,76.0
2,"Ugle-Hagan, Jamarra",6,3,1,7,1,3.0,,1.0,,1.0,,3.0,,,,1.0,6.0,,2.0,2.0,,,83.0
34,"Williams, Bailey",8,4,10,18,1,,,,2.0,2.0,3.0,2.0,,,,5.0,12.0,,,3.0,,,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,77,166,374,9,11.0,27.0,53.0,41.0,50.0,37.0,76.0,13.0,23.0,,140.0,233.0,9.0,7.0,53.0,2.0,6.0,
Opposition,Opposition,251,117,135,386,17,13.0,36.0,65.0,41.0,60.0,30.0,55.0,23.0,13.0,6.0,126.0,255.0,2.0,17.0,45.0,1.0,12.0,
