Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Allan, Matthew",7,5,11,18,,,19.0,1.0,,1.0,,5.0,,2.0,,8.0,10.0,,,,,,
29,"Beaumont, Simon",15,5,2,17,,,,2.0,3.0,5.0,1.0,3.0,1.0,,,6.0,11.0,1.0,,1.0,1.0,,
20,"Brown, Fraser",3,1,4,7,1,,,1.0,,1.0,2.0,1.0,,1.0,,1.0,6.0,,1.0,1.0,,,
16,"Camporeale, Scott",24,3,5,29,,2.0,,1.0,1.0,10.0,4.0,2.0,,1.0,,13.0,16.0,1.0,1.0,1.0,2.0,,
25,"Fevola, Brendan",3,,1,4,,1.0,,1.0,,,,1.0,2.0,,,3.0,1.0,,,,,,
31,"Fletcher, Simon",9,5,4,13,,,,,2.0,2.0,,,2.0,,,4.0,10.0,,,2.0,,,
45,"Franchina, Anthony",6,1,2,8,,,,4.0,2.0,,1.0,,,2.0,,3.0,4.0,,,5.0,,,
17,"Freeborn, Scott",5,3,2,7,,,,3.0,,2.0,1.0,5.0,,,,2.0,6.0,,1.0,3.0,,,
4,"Hamill, Aaron",13,8,5,18,1,2.0,1.0,7.0,,4.0,2.0,1.0,2.0,,,10.0,9.0,1.0,1.0,,,,
9,"Hickmott, Adrian",8,5,10,18,,,,2.0,2.0,7.0,4.0,3.0,,3.0,,10.0,8.0,1.0,,2.0,,,
37,"Hotton, Trent",3,2,1,4,,,2.0,2.0,,1.0,,1.0,,1.0,,,4.0,,,,,,
33,"Houlihan, Ryan",4,1,1,5,1,,,1.0,1.0,1.0,,1.0,1.0,,,3.0,2.0,,1.0,,,,
27,"Hulme, Darren",13,6,16,29,1,1.0,,1.0,,4.0,6.0,5.0,1.0,2.0,,11.0,18.0,,,2.0,,,
12,"Lappin, Matthew",15,8,5,20,3,2.0,,,2.0,4.0,,3.0,1.0,1.0,,5.0,15.0,,1.0,,2.0,,
10,"Mansfield, Michael",8,3,7,15,,,,3.0,2.0,3.0,1.0,2.0,2.0,,,4.0,12.0,,,,,,
22,"Manton, Glenn",5,3,5,10,,,,5.0,2.0,,,,,,,6.0,3.0,1.0,,1.0,,,
5,"McKay, Andrew",9,5,7,16,,,,1.0,2.0,2.0,1.0,2.0,,2.0,,3.0,13.0,1.0,,1.0,1.0,,
11,"Porter, Mark",3,5,4,7,1,,14.0,2.0,,2.0,1.0,,1.0,,,6.0,1.0,5.0,,,,,
7,"Ratten, Brett",18,4,5,23,1,1.0,,4.0,2.0,6.0,8.0,1.0,1.0,2.0,,13.0,9.0,1.0,3.0,1.0,,,
23,"Rice, Dean",9,6,3,12,,,,1.0,5.0,,2.0,1.0,1.0,,,6.0,5.0,1.0,,1.0,,,
1,"Silvagni, Stephen",14,8,8,22,,,,4.0,6.0,,3.0,,1.0,1.0,,10.0,12.0,1.0,,3.0,1.0,,
8,"Whitnall, Lance",11,8,1,12,3,2.0,3.0,1.0,,2.0,,1.0,1.0,,,9.0,3.0,6.0,6.0,1.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,95,109,314,12,15.0,39.0,47.0,32.0,57.0,37.0,38.0,17.0,18.0,,136.0,178.0,20.0,15.0,25.0,8.0,,
Opposition,Opposition,183,80,118,301,15,6.0,33.0,32.0,40.0,48.0,39.0,38.0,18.0,17.0,,125.0,165.0,20.0,14.0,27.0,15.0,,
