Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",23y 208d,48 (22-0-26 45.83%),6 (0.13),←,
25,"Beinke, Bryan",24y 332d,17 (8-0-9 47.06%),20 (1.18),←,
35,"Biglands, Rhett",22y 302d,13 (8-0-5 61.54%),4 (0.31),←,
44,"Caven, Peter",30y 47d,134 (62-0-72 46.27%),54 (0.40),77 (41-0-36 53.25%),33 (0.43)
14,"Connell, Matthew",27y 334d,94 (41-0-53 43.62%),27 (0.29),91 (39-0-52 42.86%),27 (0.30)
1,"Crowell, Andrew",22y 322d,9 (5-0-4 55.56%),6 (0.67),←,
33,"Eccles, Andrew",21y 31d,32 (19-0-13 59.38%),18 (0.56),←,
9,"Edwards, Tyson",23y 331d,98 (49-0-49 50.00%),58 (0.59),←,
38,"Gallagher, David",19y 332d,18 (9-0-9 50.00%),2 (0.11),←,
36,"Goodwin, Simon",23y 189d,67 (37-0-30 55.22%),24 (0.36),←,
34,"Hart, Ben",25y 359d,197 (97-1-99 49.49%),34 (0.17),←,
11,"James, Brett",27y 200d,113 (56-1-56 50.00%),52 (0.46),71 (39-0-32 54.93%),26 (0.37)
28,"Johnson, Kane",22y 109d,62 (31-0-31 50.00%),16 (0.26),←,
5,"Koster, Kym",27y 152d,131 (72-1-58 55.34%),44 (0.34),93 (52-0-41 55.91%),31 (0.33)
16,"McGregor, Ken",19y 155d,18 (7-0-11 38.89%),9 (0.50),←,
23,"McLeod, Andrew",23y 333d,118 (59-0-59 50.00%),115 (0.97),←,
52,"Rehn, Shaun",28y 320d,129 (71-1-57 55.43%),52 (0.40),←,
32,"Ricciuto, Mark",25y 24d,166 (78-1-87 47.29%),106 (0.64),←,
10,"Robran, Matthew",29y 105d,118 (64-0-54 54.24%),103 (0.87),111 (60-0-51 54.05%),98 (0.88)
7,"Smart, Nigel",31y 42d,204 (98-1-105 48.28%),100 (0.49),←,
30,"Vardy, Peter",24y 158d,75 (39-0-36 52.00%),127 (1.69),←,
17,"Welsh, Scott",21y 208d,53 (34-0-19 64.15%),72 (1.36),17 (8-0-9 47.06%),42 (2.47)
Totals,Totals,24y 325d,1914 (966-6-942 50.47%),1049 (0.55),,
C,"Ayres, Gary",39y 278d,133 (73-1-59 55.26%),,17 (8-0-9 47.06%),
