Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
20,"Baird, Travis",20y 5d,4 (1-0-3 25.00%),3 (0.75),2 (0-0-2 0.00%),2 (1.00)
42,"Boyd, Matthew",23y 337d,61 (25-0-36 40.98%),17 (0.28),←,
17,"Cooney, Adam",20y 303d,58 (25-0-33 43.10%),51 (0.88),←,
4,"Cross, Daniel",23y 122d,63 (26-1-36 42.06%),12 (0.19),←,
10,"Eagleton, Nathan",27y 262d,189 (84-3-102 45.24%),167 (0.88),133 (58-1-74 43.98%),122 (0.92)
9,"Gilbee, Lindsay",25y 22d,90 (38-1-51 42.78%),48 (0.53),←,
3,"Grant, Chris",33y 229d,329 (168-5-156 51.82%),545 (1.66),←,
16,"Griffen, Ryan",20y 3d,34 (18-0-16 52.94%),13 (0.38),←,
25,"Hargrave, Ryan",25y 4d,87 (34-2-51 40.23%),23 (0.26),←,
6,"Johnson, Brad",30y 12d,271 (124-5-142 46.68%),378 (1.39),←,
36,"Lake, Brian",24y 153d,70 (26-0-44 37.14%),9 (0.13),←,
28,"McCormack, Damien",19y 183d,3 (1-0-2 33.33%),,←,
23,"McMahon, Jordan",23y 64d,89 (33-2-54 38.20%),34 (0.38),←,
27,"Minson, Will",21y 110d,28 (15-0-13 53.57%),8 (0.29),←,
38,"Morris, Dale",23y 213d,34 (20-0-14 58.82%),1 (0.03),←,
15,"Power, Sam",23y 28d,63 (22-1-40 35.71%),11 (0.17),←,
1,"Ray, Farren",20y 129d,35 (15-0-20 42.86%),14 (0.40),←,
30,"Robbins, Matthew",29y 83d,130 (55-2-73 43.08%),107 (0.82),123 (51-2-70 42.28%),107 (0.87)
5,"Smith, Rohan",33y 60d,293 (140-5-148 48.63%),247 (0.84),←,
11,"Street, Peter",26y 54d,58 (23-1-34 40.52%),13 (0.22),41 (16-0-25 39.02%),10 (0.24)
7,"West, Scott",31y 258d,293 (136-4-153 47.10%),102 (0.35),←,
37,"Wight, Cameron",21y 116d,7 (1-0-6 14.29%),,←,
Totals,Totals,24y 308d,2289 (1030-32-1227 45.00%),1803 (0.79),,
C,"Eade, Rodney",48y 117d,191 (102-2-87 53.93%),,39 (21-0-18 53.85%),
