Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",27y 252d,106 (64-2-40 61.32%),122 (1.15),←,
16,"Barnard, Paul",26y 155d,62 (34-0-28 54.84%),15 (0.24),51 (31-0-20 60.78%),11 (0.22)
8,"Bewick, Darren",31y 331d,211 (128-1-82 60.90%),311 (1.47),←,
32,"Blumfield, Justin",21y 236d,62 (35-0-27 56.45%),30 (0.48),←,
33,"Caracella, Blake",22y 125d,49 (27-0-22 55.10%),55 (1.12),←,
30,"Fraser, Mark",28y 164d,99 (57-2-40 58.59%),45 (0.45),54 (31-2-21 59.26%),22 (0.41)
26,"Heffernan, Chris",20y 170d,29 (17-0-12 58.62%),12 (0.41),←,
14,"Johnson, Jason",21y 174d,13 (8-0-5 61.54%),2 (0.15),←,
28,"Johnson, Mark",21y 56d,7 (6-0-1 85.71%),,←,
17,"Lalich, Judd",23y 204d,7 (4-0-3 57.14%),2 (0.29),←,
18,"Lloyd, Matthew",21y 93d,73 (39-1-33 54.11%),213 (2.92),←,
13,"Long, Michael",29y 290d,153 (99-2-52 65.36%),121 (0.79),←,
2,"Mercuri, Mark",25y 147d,124 (76-3-45 62.50%),170 (1.37),←,
24,"Misiti, Joe",24y 251d,135 (78-4-53 59.26%),51 (0.38),←,
29,"Moorcroft, Gary",23y 93d,38 (22-0-16 57.89%),41 (1.08),←,
15,"Prior, Michael",25y 315d,66 (35-1-30 53.79%),18 (0.27),←,
7,"Solomon, Dean",19y 190d,20 (10-0-10 50.00%),5 (0.25),←,
19,"Somerville, Peter",31y 10d,152 (93-3-56 62.17%),88 (0.58),←,
1,"Ukovic, Andrew",20y 237d,17 (9-0-8 52.94%),8 (0.47),←,
21,"Wallis, Dean",29y 325d,102 (60-1-41 59.31%),35 (0.34),←,
6,"Wellman, Sean",24y 301d,102 (49-2-51 49.02%),14 (0.14),68 (36-1-31 53.68%),5 (0.07)
35,"Young, Barry",29y 22d,123 (60-2-61 49.59%),64 (0.52),70 (41-2-27 60.00%),41 (0.59)
Totals,Totals,25y 6d,1750 (1010-24-716 57.71%),1422 (0.81),,
C,"Sheedy, Kevin",51y 206d,439 (275-5-159 63.21%),,←,
