St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
26,"Battle, Josh",24y 289d,90 (44-0-46 48.89%),27 (0.30),←,
16,"Butler, Dan",27y 14d,118 (68-0-50 57.63%),140 (1.19),73 (37-0-36 50.68%),87 (1.19)
13,"Byrnes, Ryan",22y 45d,41 (24-0-17 58.54%),10 (0.24),←,
47,"Caminiti, Anthony",19y 190d,10 (6-0-4 60.00%),12 (1.20),←,
5,"Crouch, Brad",29y 154d,149 (76-0-73 51.01%),51 (0.34),54 (28-0-26 51.85%),17 (0.31)
4,"Gresham, Jade",25y 297d,125 (59-1-65 47.60%),126 (1.01),←,
22,"Higgins, Jack",24y 90d,93 (55-1-37 59.68%),111 (1.19),50 (25-0-25 50.00%),82 (1.64)
8,"Hill, Bradley",29y 343d,224 (134-0-90 59.82%),93 (0.42),75 (40-0-35 53.33%),14 (0.19)
20,"Howard, Dougal",27y 84d,115 (59-0-56 51.30%),15 (0.13),70 (36-0-34 51.43%),1 (0.01)
12,"King, Max",22y 345d,64 (31-0-33 48.44%),125 (1.95),←,
19,"Marshall, Rowan",27y 205d,99 (47-0-52 47.47%),46 (0.46),←,
10,"Owens, Mitch",19y 266d,19 (10-0-9 52.63%),18 (0.95),←,
25,"Phillipou, Mattaes",18y 172d,13 (8-0-5 61.54%),8 (0.62),←,
6,"Ross, Sebastian",30y 41d,193 (79-2-112 41.45%),33 (0.17),←,
43,"Sharman, Cooper",22y 327d,20 (10-0-10 50.00%),16 (0.80),←,
35,"Sinclair, Jack",28y 125d,154 (68-1-85 44.48%),51 (0.33),←,
9,"Steele, Jack",27y 186d,147 (65-1-81 44.56%),56 (0.38),130 (57-1-72 44.23%),47 (0.36)
14,"Stocker, Liam",23y 145d,41 (16-0-25 39.02%),2 (0.05),13 (8-0-5 61.54%),
7,"Wanganeen-Milera, Nasiah",20y 115d,30 (16-0-14 53.33%),2 (0.07),←,
29,"Webster, Jimmy",29y 354d,139 (55-1-83 39.93%),4 (0.03),←,
44,"Wilkie, Callum",27y 99d,98 (49-0-49 50.00%),1 (0.01),←,
17,"Windhager, Marcus",20y 32d,26 (14-0-12 53.85%),6 (0.23),←,
32,"Wood, Mason",29y 277d,106 (55-0-51 51.89%),106 (1.00),41 (25-0-16 60.98%),30 (0.73)
Totals,Totals,25y 55d,2114 (1048-7-1059 49.57%),1059 (0.50),,
C,"Lyon, Ross",56y 221d,318 (180-5-133 57.39%),,134 (84-4-46 64.18%),
