Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",25y 137d,149 (81-0-68 54.36%),130 (0.87),←,
17,"Bruce, Josh",28y 306d,134 (55-1-78 41.42%),200 (1.49),21 (13-0-8 61.90%),29 (1.38)
31,"Dale, Bailey",24y 262d,63 (33-0-30 52.38%),62 (0.98),←,
35,"Daniel, Caleb",24y 277d,113 (61-0-52 53.98%),31 (0.27),←,
5,"Dunkley, Josh",24y 91d,82 (46-0-36 56.10%),44 (0.54),←,
15,"Duryea, Taylor",29y 351d,139 (97-1-41 70.14%),23 (0.17),21 (15-0-6 71.43%),2 (0.10)
44,"English, Tim",23y 243d,51 (28-0-23 54.90%),25 (0.49),←,
7,"Hunter, Lachie",26y 118d,142 (75-0-67 52.82%),62 (0.44),←,
39,"Johannisen, Jason",28y 153d,146 (72-0-74 49.32%),47 (0.32),←,
42,"Keath, Alex",29y 80d,52 (30-1-21 58.65%),2 (0.04),22 (14-0-8 63.64%),1 (0.05)
21,"Liberatore, Tom",28y 329d,152 (70-0-82 46.05%),51 (0.34),←,
27,"Lipinski, Patrick",22y 267d,49 (26-0-23 53.06%),29 (0.59),←,
11,"Macrae, Jack",26y 250d,163 (85-0-78 52.15%),38 (0.23),←,
8,"Martin, Stefan",34y 144d,194 (62-1-131 32.22%),47 (0.24),4 (4-0-0 100.00%),1 (0.25)
30,"McNeil, Lachlan",20y 60d,4 (4-0-0 100.00%),2 (0.50),←,
33,"Naughton, Aaron",21y 131d,57 (31-0-26 54.39%),58 (1.02),←,
28,"Scott, Anthony",26y 41d,4 (4-0-0 100.00%),1 (0.25),←,
6,"Smith, Bailey",20y 124d,45 (26-0-19 57.78%),21 (0.47),←,
1,"Treloar, Adam",28y 32d,177 (74-1-102 42.09%),100 (0.56),4 (4-0-0 100.00%),3 (0.75)
23,"Vandermeer, Laitham",22y 66d,16 (10-0-6 62.50%),12 (0.75),←,
34,"Williams, Bailey",23y 182d,63 (33-0-30 52.38%),10 (0.16),←,
10,"Wood, Easton",31y 218d,175 (91-0-84 52.00%),18 (0.10),←,
2,"Young, Lewis",22y 111d,16 (10-0-6 62.50%),,←,
Totals,Totals,25y 300d,2186 (1104-5-1077 50.50%),1013 (0.46),,
C,"Beveridge, Luke",50y 230d,138 (78-0-60 56.52%),,←,
