Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
46,"Blicavs, Mark",26y 20d,94 (65-1-28 69.68%),26 (0.28),←,
5,"Cockatoo, Nakia",20y 176d,23 (16-1-6 71.74%),16 (0.70),←,
35,"Dangerfield, Patrick",27y 12d,182 (103-0-79 56.59%),194 (1.07),28 (22-0-6 78.57%),31 (1.11)
22,"Duncan, Mitch",25y 311d,139 (105-0-34 75.54%),108 (0.78),←,
29,"Guthrie, Cameron",24y 241d,110 (75-1-34 68.64%),35 (0.32),←,
26,"Hawkins, Tom",28y 270d,193 (145-1-47 75.39%),403 (2.09),←,
25,"Henderson, Lachie",27y 124d,140 (67-1-72 48.21%),110 (0.79),23 (17-0-6 73.91%),6 (0.26)
13,"Lonergan, Tom",32y 335d,190 (140-2-48 74.21%),55 (0.29),←,
4,"Mackie, Andrew",32y 253d,261 (196-1-64 75.29%),97 (0.37),←,
27,"Menegola, Sam",25y 41d,10 (9-0-1 90.00%),7 (0.70),←,
10,"Menzel, Daniel",25y 216d,45 (38-0-7 84.44%),82 (1.82),←,
32,"Motlop, Steven",26y 36d,116 (79-1-36 68.53%),161 (1.39),←,
21,"Murdoch, Jordan",25y 25d,74 (50-1-23 68.24%),53 (0.72),←,
3,"Parfitt, Brandan",18y 355d,4 (4-0-0 100.00%),2 (0.50),←,
34,"Parsons, James",20y 5d,2 (2-0-0 100.00%),2 (1.00),←,
36,"Ruggles, Tom",24y 357d,22 (19-0-3 86.36%),,←,
14,"Selwood, Joel",28y 326d,232 (179-1-52 77.37%),139 (0.60),←,
9,"Smith, Zac",27y 54d,90 (32-0-58 35.56%),44 (0.49),25 (19-0-6 76.00%),13 (0.52)
44,"Stewart, Tom",24y 33d,4 (4-0-0 100.00%),1 (0.25),←,
7,"Taylor, Harry",30y 309d,208 (157-1-50 75.72%),45 (0.22),←,
40,"Thurlow, Jackson",23y 20d,33 (20-1-12 62.12%),8 (0.24),←,
2,"Tuohy, Zach",27y 128d,124 (52-1-71 42.34%),41 (0.33),4 (4-0-0 100.00%),1 (0.25)
Totals,Totals,26y 16d,2296 (1557-14-725 67.81%),1629 (0.71),,
C,"Scott, Chris",40y 349d,146 (106-1-39 72.95%),,←,
