St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
2,"Brown, Tony",20y 38d,46 (22-0-24 47.83%),30 (0.65),←,
3,"Burke, Nathan",27y 149d,216 (94-2-120 43.98%),79 (0.37),←,
42,"Cook, Brett",24y 77d,31 (3-0-28 9.68%),7 (0.23),6 (2-0-4 33.33%),
18,"Cripps, Jason",20y 264d,23 (12-0-11 52.17%),5 (0.22),←,
10,"Everitt, Peter",23y 63d,82 (37-1-44 45.73%),127 (1.55),←,
35,"Harvey, Robert",25y 318d,168 (82-2-84 49.40%),99 (0.59),←,
6,"Healy, Daniel",23y 63d,12 (7-0-5 58.33%),6 (0.50),←,
24,"Heatley, Jason",25y 134d,12 (8-0-4 66.67%),43 (3.58),9 (5-0-4 55.56%),35 (3.89)
8,"Hudghton, Max",20y 306d,11 (7-0-4 63.64%),,←,
5,"Jones, Austinn",20y 280d,55 (24-0-31 43.64%),48 (0.87),←,
22,"Lappin, Matthew",21y 138d,29 (12-1-16 43.10%),15 (0.52),←,
23,"Loewe, Stewart",29y 43d,227 (99-1-127 43.83%),454 (2.00),←,
1,"Peckett, Justin",24y 273d,85 (35-1-49 41.76%),2 (0.02),←,
31,"Shanahan, Jamie",29y 211d,114 (55-1-58 48.68%),,←,
13,"Sierakowski, David",22y 188d,45 (20-1-24 45.56%),4 (0.09),←,
4,"Smith, Joel",20y 63d,54 (26-0-28 48.15%),47 (0.87),←,
19,"Sziller, Steven",24y 202d,45 (22-0-23 48.89%),12 (0.27),←,
29,"Thompson, Andrew",24y 257d,12 (7-0-5 58.33%),4 (0.33),←,
15,"Wakelin, Darryl",22y 328d,45 (21-0-24 46.67%),2 (0.04),←,
7,"Winmar, Nicky",31y 283d,197 (86-1-110 43.91%),254 (1.29),←,
20,"Young, Matthew",24y 291d,52 (26-0-26 50.00%),12 (0.23),31 (17-0-14 54.84%),6 (0.19)
Totals,Totals,24y 67d,1561 (705-11-845 45.16%),1250 (0.80),,
C,"Alves, Stan",51y 44d,80 (33-1-46 41.88%),,←,
