Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
14,"Ashby, Jason",19y 332d,2 (1-0-1 50.00%),,←,
12,"Baguley, Mark",26y 327d,32 (16-0-16 50.00%),2 (0.06),←,
22,"Carlisle, Jake",22y 194d,53 (27-0-26 50.94%),16 (0.30),←,
32,"Colyer, Travis",22y 232d,35 (17-0-18 48.57%),22 (0.63),←,
6,"Daniher, Joe",20y 40d,9 (5-0-4 55.56%),7 (0.78),←,
35,"Gleeson, Martin",19y 231d,4 (2-0-2 50.00%),1 (0.25),←,
9,"Goddard, Brendon",28y 328d,231 (142-3-86 62.12%),127 (0.55),26 (16-0-10 61.54%),23 (0.88)
34,"Hardingham, Kyle",25y 224d,61 (28-1-32 46.72%),21 (0.34),←,
21,"Heppell, Dyson",21y 334d,66 (35-1-30 53.79%),15 (0.23),←,
1,"Hibberd, Michael",24y 100d,48 (27-0-21 56.25%),6 (0.13),←,
39,"Hocking, Heath",26y 107d,101 (48-2-51 48.51%),35 (0.35),←,
26,"Hooker, Cale",25y 182d,92 (42-1-49 46.20%),7 (0.08),←,
40,"Howlett, Ben",25y 174d,80 (42-1-37 53.13%),36 (0.45),←,
18,"Hurley, Michael",23y 316d,83 (41-2-40 50.60%),99 (1.19),←,
7,"Jetta, Leroy",25y 281d,92 (42-1-49 46.20%),78 (0.85),←,
17,"Melksham, Jake",22y 227d,82 (39-1-42 48.17%),44 (0.54),←,
20,"Merrett, Jackson",21y 45d,18 (13-0-5 72.22%),7 (0.39),←,
5,"Stanton, Brent",27y 347d,207 (88-3-116 43.24%),135 (0.65),←,
33,"van Unen, Dylan",23y 295d,1 (0-0-1 0.00%),,←,
4,"Watson, Jobe",29y 64d,177 (77-3-97 44.35%),98 (0.55),←,
8,"Winderlich, Jason",29y 185d,114 (45-1-68 39.91%),73 (0.64),←,
11,"Zaharakis, David",24y 51d,91 (46-1-44 51.10%),74 (0.81),←,
Totals,Totals,24y 160d,1679 (823-21-835 49.02%),903 (0.54),,
C,"Thompson, Mark",50y 145d,264 (163-3-98 62.31%),,4 (2-0-2 50.00%),
