0,1,2,3,4,5,6
←,"Round: 3 Venue: Docklands Date: Sun, 8-Apr-2018 3:20 PM Attendance: 40499","Round: 3 Venue: Docklands Date: Sun, 8-Apr-2018 3:20 PM Attendance: 40499","Round: 3 Venue: Docklands Date: Sun, 8-Apr-2018 3:20 PM Attendance: 40499","Round: 3 Venue: Docklands Date: Sun, 8-Apr-2018 3:20 PM Attendance: 40499","Round: 3 Venue: Docklands Date: Sun, 8-Apr-2018 3:20 PM Attendance: 40499",→
←,Western Bulldogs,3.9.27,8.10.58,11.16.82,14.20.104,→
←,Essendon,3.2.20,6.6.42,9.7.61,12.11.83,→
←,Qrt margin,WB by 7,WB by 16,WB by 21,WB by 21,→
←,Qrt scores,WB 27-20,WB 31-22,WB 24-19,22-22,→
←,Field umpires,"Andrew Stephens (75), Leigh Haussen (15), Chris Donlon (271)","Andrew Stephens (75), Leigh Haussen (15), Chris Donlon (271)","Andrew Stephens (75), Leigh Haussen (15), Chris Donlon (271)","Andrew Stephens (75), Leigh Haussen (15), Chris Donlon (271)",→
