Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
44,"Bock, Nathan",26y 14d,88 (49-0-39 55.68%),54 (0.61),←,
32,"Dangerfield, Patrick",18y 363d,4 (2-0-2 50.00%),2 (0.50),←,
11,"Doughty, Michael",29y 241d,144 (88-0-56 61.11%),34 (0.24),←,
26,"Douglas, Richard",22y 56d,40 (22-0-18 55.00%),28 (0.70),←,
9,"Edwards, Tyson",32y 240d,291 (159-0-132 54.64%),182 (0.63),←,
36,"Goodwin, Simon",32y 98d,240 (137-0-103 57.08%),156 (0.65),←,
37,"Hentschel, Trent",26y 99d,63 (39-0-24 61.90%),84 (1.33),←,
18,"Johncock, Graham",26y 164d,148 (83-0-65 56.08%),89 (0.60),←,
21,"Knights, Chris",22y 190d,52 (30-0-22 57.69%),11 (0.21),←,
14,"Mackay, David",20y 252d,21 (14-0-7 66.67%),4 (0.19),←,
20,"Maric, Ivan",23y 89d,32 (18-0-14 56.25%),17 (0.53),←,
23,"McLeod, Andrew",32y 242d,306 (167-0-139 54.58%),256 (0.84),←,
22,"Otten, Andy",19y 323d,4 (2-0-2 50.00%),,←,
33,"Petrenko, Jared",19y 102d,2 (1-0-1 50.00%),1 (0.50),←,
40,"Porplyzia, Jason",24y 127d,46 (29-0-17 63.04%),62 (1.35),←,
3,"Reilly, Brent",25y 142d,95 (56-0-39 58.95%),39 (0.41),←,
25,"Rutten, Ben",25y 310d,104 (65-0-39 62.50%),5 (0.05),←,
5,"Thompson, Scott",26y 20d,133 (77-0-56 57.89%),98 (0.74),94 (59-0-35 62.77%),81 (0.86)
4,"Tippett, Kurt",21y 330d,21 (11-0-10 52.38%),20 (0.95),←,
7,"van Berlo, Nathan",22y 301d,78 (47-0-31 60.26%),23 (0.29),←,
17,"Vince, Bernie",23y 183d,33 (21-0-12 63.64%),18 (0.55),←,
13,"Walker, Taylor",18y 343d,2 (1-0-1 50.00%),2 (1.00),←,
Totals,Totals,24y 225d,1947 (1118-0-829 57.42%),1185 (0.61),,
C,"Craig, Neil",53y 82d,106 (65-0-41 61.32%),,←,
