Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
15,"Allan, Ben",25y 317d,96 (61-0-35 63.54%),72 (0.75),←,
14,"Bunn, Mark",23y 308d,46 (16-0-30 34.78%),1 (0.02),16 (7-0-9 43.75%),
5,"Collins, Andrew",29y 125d,166 (116-0-50 69.88%),33 (0.20),←,
3,"Condon, Anthony",26y 265d,121 (84-0-37 69.42%),39 (0.32),←,
26,"Cooper, Paul",26y 144d,62 (40-0-22 64.52%),7 (0.11),←,
9,"Crawford, Shane",19y 353d,41 (24-0-17 58.54%),34 (0.83),←,
23,"Crawshay, Simon",20y 3d,8 (4-0-4 50.00%),,←,
19,"Dunstall, Jason",30y 14d,206 (154-0-52 74.76%),1005 (4.88),←,
16,"Gowers, Andrew",25y 139d,87 (58-0-29 66.67%),54 (0.62),←,
34,"Graham, Mark",21y 168d,19 (12-0-7 63.16%),2 (0.11),←,
17,"Hudson, Paul",24y 39d,94 (63-0-31 67.02%),195 (2.07),←,
11,"Jarman, Darren",27y 212d,87 (57-0-30 65.52%),110 (1.26),←,
24,"Langford, Chris",31y 238d,254 (187-1-66 73.82%),31 (0.12),←,
12,"Lawrence, Stephen",25y 128d,99 (65-0-34 65.66%),22 (0.22),←,
20,"Maginness, Scott",28y 26d,109 (76-0-33 69.72%),7 (0.06),←,
28,"McDonald, Alex",24y 196d,31 (19-0-12 61.29%),20 (0.65),←,
44,"Platten, John",31y 164d,198 (141-0-57 71.21%),195 (0.98),←,
18,"Pritchard, Darrin",28y 160d,165 (117-0-48 70.91%),89 (0.54),←,
42,"Stevenson, Shayne",24y 77d,16 (3-0-13 18.75%),10 (0.63),5 (3-0-2 60.00%),1 (0.20)
38,"Tallis, Rayden",19y 80d,16 (9-0-7 56.25%),5 (0.31),←,
25,"Taylor, Jason",25y 339d,54 (30-0-24 55.56%),27 (0.50),47 (29-0-18 61.70%),23 (0.49)
Totals,Totals,25y 253d,1975 (1336-1-638 67.65%),1958 (0.99),,
C,"Knights, Peter",42y 151d,80 (28-0-52 35.00%),,21 (12-0-9 57.14%),
