Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Ashcroft, Marcus",8,,4,12,1,,,2.0,,,,,1.0,1.0,,,,,,,,,
17,"Bartlett, Trent",2,2,6,8,,,,1.0,,,,,1.0,,,,,,,,,,
25,"Bews, Andrew",5,2,2,7,,,,,,,,,1.0,,,,,,,,,,
1,"Champion, Richard",12,4,4,16,,,,2.0,,,,,1.0,,,,,,,,,,
5,"Chapman, Nathan",7,2,4,11,,,,1.0,,,,,1.0,1.0,,,,,,,,,
16,"Clarke, Matthew",3,1,9,12,,,15.0,2.0,,,,,2.0,4.0,,,,,,,,,
14,"Dickfos, Danny",7,5,2,9,,,,1.0,,,,,1.0,1.0,,,,,,,,,
6,"Fletcher, Adrian",6,2,4,10,2,,,1.0,,,,,1.0,2.0,,,,,,,,,
8,"Gowers, Andrew",12,2,4,16,,,,,,,,,2.0,1.0,,,,,,,,,
32,"Hart, Shaun",4,1,6,10,,,,2.0,,,,,,,,,,,,,,,
41,"Kennedy, Matthew",10,2,1,11,1,,,1.0,,,,,1.0,1.0,,,,,,,,,
18,"Lambert, Craig",22,3,13,35,1,1.0,,2.0,,,,,6.0,3.0,,,,,,,,,
44,"Lappin, Nigel",18,3,4,22,,2.0,,3.0,,,,,1.0,,,,,,,,,,
23,"Leppitsch, Justin",7,4,2,9,2,1.0,,,,,,,2.0,2.0,,,,,,,,,
11,"Lynch, Alastair",10,6,3,13,1,3.0,1.0,,,,,,3.0,1.0,,,,,,,,,
42,"Lynch, Tristan",8,2,1,9,,,,1.0,,,,,,,,,,,,,,,
2,"McAdam, Gilbert",3,,7,10,,,,,,,,,,1.0,,,,,,,,,
22,"Scott, Chris",11,3,2,13,,,,1.0,,,,,1.0,2.0,,,,,,,,,
38,"Scott, Dion",10,5,3,13,2,1.0,2.0,1.0,,,,,5.0,,,,,,,,,,
3,"Voss, Michael",12,5,9,21,,2.0,,3.0,,,,,,1.0,,,,,,,,,
33,"White, Darryl",12,6,6,18,3,1.0,,1.0,,,,,2.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,189,60,96,285,13,12.0,18.0,25.0,,,,,32.0,21.0,,,,,,,,,
Opposition,Opposition,218,80,102,320,15,18.0,14.0,23.0,,,,,21.0,32.0,6.0,,,,,,,,
