Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",22y 109d,46 (29-0-17 63.04%),13 (0.28),←,
21,"Bradley, Craig",33y 235d,257 (161-2-94 63.04%),189 (0.74),←,
20,"Brown, Fraser",26y 301d,129 (77-1-51 60.08%),83 (0.64),←,
35,"Dean, Peter",32y 98d,225 (143-1-81 63.78%),32 (0.14),←,
9,"Hickmott, Adrian",25y 77d,80 (52-0-28 65.00%),41 (0.51),30 (20-0-10 66.67%),17 (0.57)
33,"Hogg, Matthew",28y 176d,142 (78-3-61 55.99%),36 (0.25),83 (54-1-28 65.66%),32 (0.39)
47,"Hulme, Darren",19y 340d,3 (1-0-2 33.33%),,←,
4,"Kernahan, Stephen",33y 287d,244 (154-2-88 63.52%),732 (3.00),←,
43,"Koutoufides, Anthony",24y 148d,97 (63-1-33 65.46%),68 (0.70),←,
22,"Manton, Glenn",24y 14d,69 (44-0-25 63.77%),23 (0.33),48 (33-0-15 68.75%),19 (0.40)
5,"McKay, Andrew",26y 336d,98 (67-1-30 68.88%),17 (0.17),←,
18,"Murphy, Justin",21y 52d,40 (25-0-15 62.50%),43 (1.08),28 (16-0-12 57.14%),34 (1.21)
27,"OSullivan, Luke",29y 79d,56 (31-0-25 55.36%),53 (0.95),←,
7,"Ratten, Brett",25y 339d,132 (82-0-50 62.12%),33 (0.25),←,
14,"Sexton, Michael",26y 102d,142 (91-1-50 64.44%),13 (0.09),←,
1,"Silvagni, Stephen",30y 15d,221 (145-1-75 65.84%),130 (0.59),←,
3,"Welsh, Rohan",26y 251d,42 (27-1-14 65.48%),59 (1.40),←,
30,"White, Adam",21y 157d,9 (5-0-4 55.56%),5 (0.56),←,
32,"Whitehead, Adrian",21y 294d,55 (42-0-13 76.36%),13 (0.24),←,
8,"Whitnall, Lance",17y 296d,11 (6-0-5 54.55%),17 (1.55),←,
2,"Williams, Greg",33y 258d,246 (148-1-97 60.37%),216 (0.88),105 (72-1-32 69.05%),88 (0.84)
Totals,Totals,26y 102d,2344 (1471-15-858 62.76%),1816 (0.77),,
C,"Parkin, David",54y 276d,435 (262-2-171 60.46%),,272 (175-2-95 64.71%),
