Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Farmer, Jeff",3.0,,,3,1.0,,,2.0,,2.0,1.0,,,,,1,3.0,,,,,,
20,"Febey, Matthew",13.0,7.0,6.0,19,1.0,1.0,,2.0,,6.0,1.0,4.0,2.0,1.0,,6,15.0,2.0,1.0,1.0,2.0,,
21,"Febey, Steven",13.0,5.0,7.0,20,,,,3.0,6.0,1.0,3.0,2.0,2.0,,,4,13.0,1.0,,,,,
4,"Grgic, Brent",6.0,2.0,,6,1.0,1.0,,1.0,2.0,1.0,,1.0,,3.0,,3,4.0,,1.0,1.0,,,
15,"Hopgood, Paul",7.0,,5.0,12,,,,,1.0,1.0,,1.0,1.0,,,5,6.0,,,,1.0,,
27,"Ingerson, Anthony",3.0,4.0,6.0,9,,,17.0,1.0,,,,1.0,1.0,2.0,,6,4.0,2.0,,1.0,,,
36,"Leoncelli, Andrew",10.0,1.0,3.0,13,,1.0,1.0,,2.0,2.0,5.0,3.0,1.0,,,8,5.0,,1.0,,,,
45,"Longmuir, Troy",4.0,,2.0,6,,,,1.0,,3.0,,1.0,1.0,,,6,1.0,,,,,,
23,"McDonald, James",7.0,1.0,5.0,12,,3.0,,3.0,,1.0,1.0,1.0,2.0,,,7,6.0,,,,,,
43,"Rigoni, Guy",12.0,3.0,6.0,18,2.0,,,1.0,2.0,4.0,3.0,2.0,,1.0,,4,14.0,,,,,,
24,"Robertson, Russell",5.0,6.0,4.0,9,,2.0,1.0,,,2.0,,2.0,,,,4,6.0,3.0,1.0,2.0,,,
5,"Schwarz, David",5.0,2.0,8.0,13,1.0,1.0,3.0,2.0,,1.0,,4.0,1.0,3.0,,7,5.0,1.0,1.0,2.0,,,
10,"Seecamp, Marcus",,1.0,2.0,2,,,,1.0,,,,,,,,1,1.0,1.0,,1.0,,,
1,"Shanahan, Jamie",7.0,4.0,1.0,8,,,,,4.0,,,,2.0,,,4,2.0,2.0,,1.0,,,
46,"Simmonds, Troy",4.0,,,4,,,4.0,1.0,1.0,1.0,2.0,,2.0,,,3,,,,,,,
2,"Tingay, Stephen",9.0,3.0,9.0,18,,,,2.0,5.0,,4.0,3.0,1.0,3.0,,10,8.0,2.0,,2.0,,,
12,"Viney, Todd",17.0,4.0,7.0,24,,1.0,,,2.0,8.0,6.0,2.0,1.0,1.0,,10,11.0,1.0,1.0,,,,
42,"Walsh, Peter",4.0,3.0,5.0,9,,,,2.0,,2.0,,,,,,5,4.0,1.0,,2.0,,,
26,"Ward, Daniel",11.0,3.0,7.0,18,,,,3.0,3.0,5.0,3.0,7.0,2.0,2.0,,10,7.0,,,1.0,,,
34,"White, Jeff",3.0,3.0,5.0,8,2.0,,13.0,,,,1.0,1.0,1.0,4.0,,3,5.0,1.0,2.0,,,,
22,"Woewodin, Shane",6.0,1.0,4.0,10,,,,1.0,4.0,2.0,5.0,2.0,,,,5,5.0,,,1.0,,,
13,"Yze, Adem",13.0,3.0,8.0,21,1.0,,,1.0,6.0,2.0,,1.0,,2.0,,8,14.0,,,,3.0,,
Totals,Totals,162.0,56.0,100.0,262,9.0,10.0,39.0,27.0,38.0,44.0,35.0,38.0,20.0,22.0,,120,139.0,17.0,8.0,15.0,6.0,,
Opposition,Opposition,214.0,100.0,136.0,350,15.0,7.0,30.0,24.0,31.0,57.0,39.0,38.0,22.0,20.0,6.0,128,231.0,11.0,16.0,21.0,7.0,,
