Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Bramble, Lachlan",18,7,7,25,,,,1.0,1.0,7.0,,1.0,1.0,,,3.0,19.0,1.0,,1.0,2.0,1.0,86.0
42 ↑,"Brockman, Tyler",3,2,2,5,,,,,,,,1.0,,,,1.0,5.0,,,1.0,,,24.0
9,"Burgoyne, Shaun",11,10,7,18,1,,,1.0,4.0,2.0,,1.0,,,,3.0,15.0,,1.0,2.0,,,80.0
18,"Ceglar, Jonathon",6,6,14,20,,,21.0,1.0,3.0,2.0,8.0,4.0,1.0,2.0,,13.0,8.0,3.0,,4.0,,1.0,78.0
8,"Frost, Sam",9,7,5,14,,,,,5.0,,2.0,2.0,,1.0,,5.0,10.0,1.0,,4.0,,,92.0
13,"Hanrahan, Oliver",5,3,4,9,,,,,,2.0,,2.0,,,,1.0,8.0,,,,,,71.0
15,"Hardwick, Blake",20,11,8,28,,1.0,,1.0,3.0,1.0,1.0,2.0,1.0,1.0,,6.0,21.0,,,6.0,,1.0,85.0
28,"Hartigan, Kyle",3,4,5,8,,,,,,,,4.0,,3.0,,3.0,7.0,,,3.0,,,98.0
17,"Howe, Daniel",12,5,6,18,2,,,1.0,2.0,,1.0,1.0,1.0,,,2.0,16.0,,1.0,,,,80.0
34,"Koschitzke, Jacob",5,2,4,9,3,,,1.0,1.0,,,,,,,3.0,5.0,1.0,2.0,3.0,,,90.0
2,"Lewis, Mitch",7,6,2,9,1,,,1.0,,1.0,1.0,2.0,1.0,1.0,,3.0,6.0,1.0,1.0,,,1.0,81.0
7,"McEvoy, Ben",3,3,6,9,1,,14.0,1.0,,1.0,2.0,,1.0,,,6.0,3.0,2.0,1.0,5.0,,1.0,79.0
3,"Mitchell, Tom",21,10,23,44,1,,,3.0,1.0,7.0,8.0,4.0,3.0,1.0,3.0,12.0,33.0,,,1.0,,1.0,85.0
36,"Moore, Dylan",8,6,12,20,2,1.0,,3.0,,2.0,,2.0,,1.0,,7.0,13.0,1.0,4.0,2.0,,4.0,76.0
1,"Morrison, Harry",8,4,7,15,,,,2.0,2.0,5.0,,3.0,,1.0,,4.0,11.0,,,1.0,,1.0,76.0
11,"Nash, Conor",10,5,10,20,1,,,6.0,1.0,3.0,4.0,1.0,1.0,,,6.0,14.0,,,2.0,,,77.0
23,"OBrien, Tim",13,10,1,14,,,,3.0,4.0,,,2.0,,1.0,,2.0,12.0,2.0,,1.0,,,83.0
10,"OMeara, Jaeger",9,4,18,27,1,,,3.0,1.0,2.0,3.0,6.0,,4.0,,6.0,21.0,,1.0,2.0,,,80.0
21,"Phillips, Tom",21,8,5,26,,,,1.0,1.0,2.0,1.0,2.0,3.0,,,6.0,20.0,,,,,1.0,79.0
14,"Scrimshaw, Jack",16,12,10,26,1,,,2.0,1.0,3.0,1.0,1.0,1.0,,1.0,4.0,22.0,,,1.0,1.0,2.0,77.0
26,"Shiels, Liam",6,5,20,26,,,,3.0,1.0,1.0,3.0,1.0,,,,10.0,16.0,,,3.0,,,86.0
20,"Wingard, Chad",17,4,13,30,,,,4.0,,6.0,3.0,4.0,1.0,1.0,2.0,6.0,23.0,,,,,1.0,82.0
5 ↓,"Worpel, James",7,3,6,13,1,,,,,1.0,1.0,2.0,,1.0,,2.0,11.0,,,1.0,,,55.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,238,137,195,433,15,7.0,35.0,38.0,31.0,48.0,39.0,48.0,15.0,18.0,6.0,114.0,319.0,12.0,11.0,43.0,3.0,15.0,
Opposition,Opposition,220,113,155,375,12,6.0,41.0,53.0,32.0,45.0,33.0,65.0,18.0,15.0,,117.0,252.0,12.0,8.0,47.0,6.0,9.0,
