Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
44,"Bandy, Daniel",23y 248d,61 (25-0-36 40.98%),50 (0.82),←,
32,"Bond, Chris",30y 179d,160 (69-1-90 43.44%),45 (0.28),38 (11-0-27 28.95%),5 (0.13)
42,"Callaghan, Craig",23y 137d,80 (24-0-56 30.00%),61 (0.76),←,
22,"Carroll, Trent",21y 87d,28 (9-0-19 32.14%),1 (0.04),←,
31,"Clement, James",22y 323d,71 (24-0-47 33.80%),36 (0.51),←,
2,"Fletcher, Adrian",29y 287d,185 (81-2-102 44.32%),89 (0.48),33 (10-0-23 30.30%),16 (0.48)
35,"Gale, Mark",23y 78d,59 (20-0-39 33.90%),16 (0.27),←,
3,"Harding, Greg",22y 310d,60 (24-0-36 40.00%),2 (0.03),←,
17,"Holland, Brodie",19y 202d,25 (6-0-19 24.00%),23 (0.92),←,
11,"Kickett, Dale",31y 81d,143 (59-0-84 41.26%),55 (0.38),97 (36-0-61 37.11%),15 (0.15)
8,"McManus, Shaun",23y 165d,53 (18-0-35 33.96%),31 (0.58),←,
16,"Michael, Clem",23y 8d,22 (8-0-14 36.36%),10 (0.45),←,
6,"Modra, Tony",30y 145d,135 (60-1-74 44.81%),505 (3.74),17 (5-0-12 29.41%),65 (3.82)
25,"Norrish, Jason",27y 179d,101 (40-0-61 39.60%),18 (0.18),81 (28-0-53 34.57%),16 (0.20)
10,"OReilly, Stephen",26y 257d,132 (55-0-77 41.67%),20 (0.15),96 (34-0-62 35.42%),15 (0.16)
23,"Parker, Shane",26y 156d,83 (30-0-53 36.14%),5 (0.06),←,
36,"Prescott, Ashley",26y 316d,107 (52-1-54 49.07%),19 (0.18),17 (5-0-12 29.41%),4 (0.24)
13,"Taylor, Garth",19y 14d,11 (3-0-8 27.27%),10 (0.91),←,
1,"Toia, Luke",21y 243d,51 (20-0-31 39.22%),27 (0.53),←,
26,"Waterhouse, Clive",25y 31d,59 (22-0-37 37.29%),90 (1.53),←,
4,"Wills, Andrew",27y 202d,138 (71-0-67 51.45%),121 (0.88),79 (31-0-48 39.24%),78 (0.99)
29,"Wira, Brad",27y 130d,79 (35-1-43 44.94%),14 (0.18),18 (5-0-13 27.78%),10 (0.56)
Totals,Totals,25y 56d,1843 (755-6-1082 40.97%),1248 (0.68),,
C,"Drum, Damian",38y 361d,17 (5-0-12 29.41%),,←,
