Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",27y 39d,104 (67-1-36 64.90%),176 (1.69),←,
30,"Clarke, Zac",24y 149d,71 (38-1-32 54.23%),39 (0.55),←,
15,"Crowley, Ryan",30y 172d,185 (103-1-81 55.95%),116 (0.63),←,
17,"Crozier, Hayden",20y 243d,20 (12-0-8 60.00%),16 (0.80),←,
3,"Dawson, Zac",28y 183d,138 (90-4-44 66.67%),7 (0.05),61 (44-1-16 72.95%),3 (0.05)
9,"de Boer, Matt",24y 167d,114 (63-1-50 55.70%),43 (0.38),←,
41,"Duffield, Paul",29y 200d,154 (82-1-71 53.57%),33 (0.21),←,
32,"Hill, Stephen",24y 115d,125 (70-0-55 56.00%),83 (0.66),←,
5,"Ibbotson, Garrick",26y 162d,124 (62-1-61 50.40%),21 (0.17),←,
37,"Johnson, Michael",29y 308d,189 (103-1-85 54.76%),62 (0.33),←,
23,"Mayne, Chris",25y 295d,125 (73-1-51 58.80%),148 (1.18),←,
16,"Mundy, David",29y 35d,207 (113-1-93 54.83%),80 (0.39),←,
13,"Mzungu, Tendai",28y 177d,83 (52-1-30 63.25%),49 (0.59),←,
27,"Neale, Lachie",21y 92d,43 (26-0-17 60.47%),20 (0.47),←,
6,"Pearce, Danyle",28y 139d,200 (92-2-106 46.50%),104 (0.52),46 (33-1-12 72.83%),28 (0.61)
31,"Sandilands, Aaron",31y 261d,213 (116-0-97 54.46%),82 (0.38),←,
36,"Silvagni, Alex",26y 329d,45 (26-1-18 58.89%),10 (0.22),←,
34,"Spurr, Lee",27y 28d,57 (43-1-13 76.32%),5 (0.09),←,
8,"Suban, Nick",24y 107d,103 (56-1-46 54.85%),45 (0.44),←,
33,"Sutcliffe, Cam",22y 93d,44 (32-1-11 73.86%),11 (0.25),←,
20,"Taberner, Matthew",21y 68d,10 (6-0-4 60.00%),7 (0.70),←,
10,"Walters, Michael",23y 229d,47 (31-1-15 67.02%),90 (1.91),←,
Totals,Totals,26y 64d,2401 (1356-21-1024 56.48%),1247 (0.52),,
C,"Lyon, Ross",47y 289d,191 (124-5-62 66.23%),,70 (48-1-21 69.29%),
