Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Aliir, Aliir",11,10,9,20,,,,1.0,2.0,1.0,,3.0,,2.0,,4.0,15.0,1.0,,8.0,,,100.0
14,"Bergman, Miles",14,6,5,19,,,,2.0,2.0,5.0,1.0,1.0,1.0,,,2.0,16.0,,,2.0,1.0,,92.0
7,"Burgoyne, Jase",13,4,9,22,,,,3.0,5.0,3.0,2.0,1.0,1.0,,,9.0,12.0,,,3.0,,,90.0
3,"Burton, Ryan",15,3,11,26,,,,1.0,7.0,1.0,,3.0,,1.0,,4.0,15.0,,,2.0,,,80.0
9,"Butters, Zak",6,,14,20,,,,1.0,2.0,,3.0,5.0,2.0,2.0,,11.0,10.0,,,,2.0,,85.0
33,"Byrne-Jones, Darcy",10,5,1,11,1,1.0,,1.0,,4.0,3.0,1.0,1.0,1.0,,3.0,8.0,,,3.0,,,85.0
28,"Drew, Willem",8,4,12,20,,,,,1.0,2.0,5.0,1.0,1.0,1.0,,7.0,11.0,,,,,,84.0
22,"Evans, Logan",7,4,13,20,,,,2.0,3.0,1.0,1.0,2.0,,,,3.0,17.0,,,3.0,,,74.0
11,"Finlayson, Jeremy",4,2,2,6,,1.0,3.0,1.0,,3.0,,1.0,1.0,1.0,,2.0,6.0,,,1.0,,,91.0
19,"Georgiades, Mitch",10,5,4,14,1,3.0,,2.0,,3.0,,2.0,3.0,1.0,,6.0,8.0,1.0,2.0,2.0,,,96.0
18,"Horne-Francis, Jason",1,,2,3,,,,1.0,,,,,,,,2.0,1.0,,,1.0,,,12.0
34,"Jones, Lachie",4,2,3,7,,,,,3.0,,,3.0,3.0,1.0,,6.0,2.0,1.0,,1.0,,,40.0
30,"Lord, Ollie",1,2,4,5,,,1.0,2.0,,1.0,,1.0,,1.0,,3.0,2.0,,,3.0,,,82.0
44,"Mead, Jackson",10,4,10,20,,,,2.0,2.0,,2.0,4.0,2.0,2.0,,5.0,18.0,,,1.0,,,84.0
31 ↑,"Moraes, Christian",8,5,10,18,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,3.0,15.0,,1.0,,,1.0,87.0
2,"Powell-Pepper, Sam",12,3,11,23,2,2.0,,2.0,1.0,6.0,,3.0,3.0,2.0,,5.0,18.0,,1.0,3.0,,,87.0
27,"Ratugolea, Esava",7,5,6,13,,,,1.0,5.0,1.0,,2.0,,1.0,,6.0,8.0,2.0,,5.0,,,97.0
35,"Richards, Joe",6,4,6,12,1,,,3.0,,1.0,1.0,4.0,1.0,2.0,,6.0,7.0,1.0,,2.0,,,82.0
15,"Rioli, Willie",9,2,6,15,,1.0,,5.0,,2.0,1.0,2.0,2.0,,,8.0,8.0,,,1.0,,1.0,95.0
1,"Rozee, Connor",22,7,10,32,,,,2.0,4.0,4.0,2.0,6.0,,2.0,,9.0,19.0,1.0,,1.0,,,85.0
8 ↓,"Sinn, Josh",,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,2.0
38,"Visentini, Dante",5,2,6,11,,,33.0,6.0,1.0,,3.0,2.0,1.0,,,5.0,6.0,,1.0,,,,86.0
16,"Wines, Ollie",13,11,15,28,,,,6.0,,4.0,5.0,4.0,1.0,,,6.0,20.0,,,,,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,90,169,365,5,9.0,37.0,47.0,39.0,43.0,30.0,53.0,24.0,21.0,,115.0,242.0,7.0,5.0,42.0,3.0,2.0,
Opposition,Opposition,235,107,128,363,17,13.0,35.0,52.0,37.0,58.0,43.0,54.0,21.0,24.0,6.0,125.0,226.0,3.0,16.0,39.0,11.0,12.0,
