West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
41,"Ah Chee, Brendon",5,3,6,11,,,,1.0,,1.0,,1.0,1.0,,,7.0,7.0,,1.0,2.0,,,76.0
33,"Ainsworth, Brayden",5,4,3,8,,,,1.0,2.0,,,,,,,3.0,5.0,1.0,,1.0,,,93.0
12,"Allen, Oscar",3,2,1,4,,,4.0,4.0,,,1.0,1.0,1.0,,,5.0,1.0,2.0,,3.0,,,84.0
37,"Barrass, Tom",11,7,2,13,,,,,3.0,,,,1.0,,,5.0,8.0,1.0,,6.0,,,91.0
28,"Cole, Tom",9,7,1,10,1,,,1.0,4.0,,,,1.0,,,3.0,7.0,1.0,1.0,1.0,1.0,,83.0
27,"Darling, Jack",10,3,1,11,,2.0,2.0,,,1.0,1.0,2.0,5.0,,,7.0,3.0,1.0,2.0,1.0,,1.0,96.0
14,"Duggan, Liam",12,6,6,18,,,,2.0,4.0,2.0,1.0,,,,,5.0,11.0,,,1.0,,1.0,79.0
3,"Gaff, Andrew",9,1,6,15,,,,2.0,,3.0,,3.0,,2.0,,1.0,13.0,,,1.0,,1.0,95.0
16,"Hickey, Tom",3,3,5,8,,,28.0,2.0,,1.0,4.0,,,,,8.0,4.0,,,4.0,,,81.0
34,"Hutchings, Mark",2,1,2,4,,,,2.0,,,,,,,,,4.0,,,,,,28.0
23,"Jetta, Lewis",10,4,5,15,,,,4.0,2.0,3.0,1.0,1.0,,1.0,,3.0,12.0,,,1.0,,,87.0
11,"Kelly, Tim",6,1,11,17,,,,4.0,3.0,2.0,9.0,2.0,1.0,1.0,,12.0,5.0,,,1.0,,1.0,82.0
17,"Kennedy, Josh",8,7,,8,2,2.0,,,,,,4.0,1.0,3.0,,2.0,8.0,,5.0,1.0,,,92.0
20,"McGovern, Jeremy",7,2,6,13,,,,,4.0,,,2.0,1.0,2.0,,5.0,8.0,,,1.0,,,82.0
30,"Nelson, Jackson",9,2,1,10,,,,2.0,2.0,,,3.0,1.0,1.0,,1.0,5.0,,,1.0,,,75.0
24,"ONeill, Xavier",4,1,3,7,,,,,,2.0,,,,,,1.0,6.0,,,1.0,,1.0,72.0
8,"Redden, Jack",13,3,7,20,,,,3.0,2.0,4.0,7.0,3.0,4.0,,,9.0,9.0,,,2.0,,,78.0
35,"Rotham, Josh",9,6,,9,,,,1.0,4.0,,,2.0,,1.0,,,9.0,,,3.0,,,82.0
1,"Ryan, Liam",8,5,3,11,1,,,1.0,,4.0,,2.0,2.0,2.0,,5.0,6.0,1.0,1.0,,3.0,2.0,88.0
4,"Sheed, Dom",8,2,11,19,1,,,3.0,2.0,2.0,6.0,3.0,1.0,1.0,,10.0,8.0,1.0,,,,,80.0
5,"Sheppard, Brad",14,6,2,16,,,,1.0,5.0,1.0,,3.0,1.0,2.0,,2.0,10.0,,,4.0,,,96.0
2,"Waterman, Jake",10,4,4,14,2,,,1.0,,1.0,,2.0,1.0,,,5.0,9.0,,,,,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,175,80,86,261,7,5.0,34.0,35.0,37.0,27.0,30.0,34.0,22.0,16.0,,99.0,158.0,8.0,10.0,35.0,4.0,7.0,
Opposition,Opposition,157,59,163,320,6,13.0,25.0,49.0,18.0,45.0,34.0,47.0,16.0,22.0,6.0,119.0,203.0,10.0,8.0,41.0,1.0,3.0,
