Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bandy, Daniel",1,1,5,6,,,10.0,,,,,5.0,1.0,2.0,,3.0,4.0,,,2.0,,,71.0
12,"Bassett, Scott",1,1,2,3,,,,3.0,1.0,1.0,1.0,1.0,,1.0,,2.0,1.0,,,4.0,,1.0,51.0
20,"Bowden, Patrick",13,7,4,17,3,,,1.0,1.0,6.0,2.0,2.0,,1.0,,5.0,11.0,,1.0,2.0,,,84.0
17,"Brown, Nathan",13,9,2,15,,,,1.0,2.0,4.0,,4.0,,,,1.0,14.0,,1.0,4.0,1.0,,100.0
16,"Croft, Matthew",4,7,6,10,1,,,6.0,3.0,1.0,,2.0,,2.0,,2.0,8.0,1.0,1.0,10.0,,,92.0
38,"Cross, Daniel",2,4,5,7,,,,,,1.0,1.0,,,,,1.0,6.0,,,,,1.0,16.0
14,"Darcy, Luke",4,3,6,10,,1.0,7.0,,1.0,1.0,3.0,3.0,3.0,2.0,,6.0,4.0,,,5.0,,,100.0
28,"Dimattina, Paul",15,8,8,23,1,,,1.0,2.0,2.0,4.0,6.0,,2.0,,9.0,12.0,,1.0,1.0,1.0,1.0,93.0
4,"Garlick, Simon",21,6,3,24,3,1.0,,3.0,,7.0,3.0,2.0,1.0,1.0,,9.0,15.0,,2.0,2.0,,,97.0
13,"Giansiracusa, Daniel",13,5,3,16,,,,2.0,3.0,3.0,4.0,6.0,,,,6.0,8.0,,,2.0,,,98.0
9,"Gilbee, Lindsay",11,2,3,14,,,,3.0,3.0,2.0,2.0,2.0,,1.0,,2.0,9.0,,,5.0,4.0,,81.0
8,"Hahn, Mitch",8,6,7,15,,1.0,1.0,1.0,1.0,5.0,3.0,,3.0,,,8.0,10.0,1.0,,2.0,1.0,2.0,84.0
25,"Hargrave, Ryan",7,4,3,10,2,,,1.0,,2.0,,,1.0,,,5.0,5.0,2.0,1.0,1.0,,,46.0
22,"Harrison, Ben",8,5,5,13,,,,2.0,3.0,,,,,,,5.0,8.0,,,3.0,,,83.0
6,"Johnson, Brad",22,7,12,34,1,,,1.0,1.0,4.0,8.0,4.0,2.0,,,13.0,20.0,1.0,1.0,3.0,3.0,,100.0
29,"McGuinness, Kieran",3,4,7,10,,,,,1.0,1.0,,3.0,,,,5.0,5.0,1.0,,1.0,,,74.0
23,"McMahon, Jordan",8,7,7,15,,1.0,,1.0,2.0,2.0,1.0,1.0,,,,6.0,9.0,,1.0,3.0,,1.0,89.0
2,"Murphy, Robert",13,4,4,17,,,,1.0,2.0,3.0,1.0,2.0,,1.0,,4.0,12.0,,,1.0,,,100.0
15,"Power, Sam",5,3,3,8,,,,,,1.0,,1.0,,,,1.0,7.0,,,,,,59.0
34,"Skipper, Wayde",4,4,5,9,,,1.0,,,2.0,,1.0,,,,1.0,7.0,,,,,,84.0
5,"Smith, Rohan",22,6,5,27,,,,3.0,9.0,1.0,2.0,2.0,2.0,,,7.0,17.0,,,2.0,1.0,,100.0
7,"West, Scott",21,9,15,36,1,,,1.0,3.0,7.0,4.0,2.0,2.0,1.0,,8.0,26.0,,2.0,3.0,1.0,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,219,112,120,339,12,7.0,19.0,31.0,38.0,56.0,39.0,49.0,15.0,14.0,,109.0,218.0,6.0,11.0,56.0,12.0,6.0,
Opposition,Opposition,210,107,107,317,15,16.0,43.0,46.0,42.0,56.0,26.0,33.0,14.0,15.0,6.0,130.0,189.0,15.0,16.0,54.0,30.0,6.0,
