Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
4,"Ah Chee, Callum",26y 230d,127 (66-1-60 52.36%),54 (0.43),82 (58-1-23 71.34%),30 (0.37)
31,"Andrews, Harris",27y 167d,197 (93-1-103 47.46%),11 (0.06),←,
43,"Answerth, Noah",24y 294d,64 (43-0-21 67.19%),2 (0.03),←,
33,"Bailey, Zac",24y 246d,124 (80-0-44 64.52%),128 (1.03),←,
7,"Berry, Jarrod",26y 111d,144 (79-1-64 55.21%),61 (0.42),←,
23,"Cameron, Charlie",29y 326d,213 (134-2-77 63.38%),378 (1.77),140 (87-1-52 62.50%),291 (2.08)
3,"Daniher, Joe",30y 83d,188 (91-2-95 48.94%),357 (1.90),80 (51-1-28 64.38%),166 (2.08)
5,"Dunkley, Josh",27y 138d,151 (87-1-63 57.95%),69 (0.46),35 (22-1-12 64.29%),4 (0.11)
28,"Fletcher, Jaspa",20y 92d,25 (15-1-9 62.00%),11 (0.44),←,
35,"Lester, Ryan",31y 274d,191 (85-1-105 44.76%),47 (0.25),←,
1,"Lohmann, Kai",21y 20d,19 (11-1-7 60.53%),15 (0.79),←,
6,"McCluggage, Hugh",26y 84d,166 (92-1-73 55.72%),103 (0.62),←,
46,"McInerney, Oscar",29y 321d,136 (84-1-51 62.13%),56 (0.41),←,
26,"McKenna, Conor",28y 59d,111 (56-2-53 51.35%),27 (0.24),32 (21-1-10 67.19%),7 (0.22)
13,"Morris, Logan",19y 16d,4 (2-1-1 62.50%),7 (1.75),←,
9,"Neale, Lachie",31y 2d,256 (144-1-111 56.45%),116 (0.45),121 (79-1-41 65.70%),49 (0.40)
40,"Payne, Jack",24y 224d,60 (36-1-23 60.83%),2 (0.03),←,
16,"Rayner, Cam",24y 218d,124 (73-1-50 59.27%),112 (0.90),←,
38,"Reville, Bruce",23y 94d,4 (2-1-1 62.50%),1 (0.25),←,
24,"Ryan, Brandon",26y 201d,4 (1-0-3 25.00%),5 (1.25),1 (0-0-1 0.00%),1 (1.00)
22,"Sharp, Harry",21y 161d,14 (9-1-4 67.86%),4 (0.29),←,
44,"Wilmot, Darcy",20y 147d,40 (25-1-14 63.75%),6 (0.15),←,
15,"Zorko, Dayne",35y 107d,261 (120-1-140 46.17%),231 (0.89),←,
Totals,Totals,26y 46d,2623 (1428-23-1172 54.44%),1803 (0.69),,
C,"Fagan, Chris",62y 338d,173 (96-1-76 55.78%),,←,
