Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",22y 262d,10 (4-0-6 40.00%),14 (1.40),←,
21,"Barlow, Michael",22y 107d,2 (2-0-0 100.00%),3 (1.50),←,
6,"Broughton, Greg",23y 187d,17 (5-0-12 29.41%),2 (0.12),←,
15,"Crowley, Ryan",26y 30d,80 (37-0-43 46.25%),59 (0.74),←,
41,"Duffield, Paul",25y 58d,47 (17-0-30 36.17%),14 (0.30),←,
4,"Hasleby, Paul",28y 296d,190 (80-0-110 42.11%),110 (0.58),←,
43,"Hayden, Roger",29y 116d,104 (53-0-51 50.96%),10 (0.10),←,
11,"Headland, Des",29y 73d,163 (97-0-66 59.51%),175 (1.07),111 (57-0-54 51.35%),123 (1.11)
32,"Hill, Stephen",19y 338d,24 (8-0-16 33.33%),9 (0.38),←,
5,"Ibbotson, Garrick",22y 20d,44 (14-0-30 31.82%),13 (0.30),←,
37,"Johnson, Michael",25y 166d,86 (42-0-44 48.84%),23 (0.27),←,
23,"Mayne, Chris",21y 153d,24 (10-0-14 41.67%),23 (0.96),←,
18,"McPharlin, Luke",28y 124d,153 (74-0-79 48.37%),112 (0.73),141 (66-0-75 46.81%),109 (0.77)
9,"McPhee, Adam",27y 180d,169 (67-1-101 39.94%),92 (0.54),27 (8-0-19 29.63%),9 (0.33)
2,"Morabito, Anthony",18y 157d,2 (2-0-0 100.00%),1 (0.50),←,
16,"Mundy, David",24y 258d,110 (49-0-61 44.55%),39 (0.35),←,
29,"Pavlich, Matthew",28y 94d,215 (91-0-124 42.33%),412 (1.92),←,
31,"Sandilands, Aaron",27y 119d,137 (66-0-71 48.18%),48 (0.35),←,
36,"Silvagni, Alex",22y 187d,2 (2-0-0 100.00%),2 (1.00),←,
8,"Suban, Nick",19y 330d,24 (8-0-16 33.33%),10 (0.42),←,
20,"Tarrant, Chris",29y 198d,222 (96-0-126 43.24%),359 (1.62),61 (21-0-40 34.43%),60 (0.98)
47,"van Berlo, Jay",21y 198d,6 (4-0-2 66.67%),3 (0.50),←,
Totals,Totals,24y 266d,1831 (828-1-1002 45.22%),1533 (0.84),,
C,"Harvey, Mark",44y 297d,53 (18-0-35 33.96%),,←,
