Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Cameron, Jeremy",12,8,8,20,5,2.0,,1.0,,3.0,,3.0,1.0,1.0,2.0,7.0,13.0,4.0,6.0,2.0,,,90.0
3,"Coniglio, Stephen",29,13,7,36,3,,,8.0,1.0,8.0,3.0,1.0,2.0,,3.0,10.0,26.0,1.0,2.0,,1.0,4.0,85.0
13,"Cumming, Isaac",11,5,4,15,,,,5.0,4.0,,1.0,2.0,2.0,1.0,,5.0,11.0,,,3.0,,,74.0
16,"Daniels, Brent",10,4,10,20,,2.0,,3.0,,3.0,2.0,2.0,,1.0,,5.0,12.0,,1.0,,,1.0,70.0
1,"Davis, Phil",15,10,3,18,,,,1.0,2.0,,,1.0,3.0,,,5.0,13.0,1.0,,5.0,,,85.0
24,"de Boer, Matt",6,2,12,18,2,1.0,,9.0,1.0,2.0,4.0,2.0,,2.0,,6.0,13.0,,,1.0,,2.0,86.0
7,"Deledio, Brett",7,5,12,19,1,1.0,,2.0,,,2.0,1.0,,,,8.0,13.0,,2.0,1.0,,,78.0
31,"Finlayson, Jeremy",18,12,5,23,2,2.0,,3.0,2.0,4.0,1.0,3.0,1.0,,,7.0,16.0,2.0,4.0,,3.0,4.0,90.0
4,"Greene, Toby",6,3,6,12,1,,,2.0,,2.0,2.0,4.0,,2.0,,7.0,5.0,,1.0,,,,70.0
19,"Haynes, Nick",10,7,3,13,,,,2.0,3.0,1.0,,2.0,,,,4.0,10.0,1.0,,5.0,,,81.0
27,"Himmelberg, Harry",7,5,2,9,3,,,2.0,,1.0,,2.0,,,,1.0,9.0,,4.0,2.0,,1.0,82.0
2,"Hopper, Jacob",19,7,12,31,1,,,5.0,2.0,7.0,8.0,3.0,1.0,3.0,,11.0,20.0,,,2.0,,1.0,74.0
25,"Keeffe, Lachlan",8,7,5,13,,,,2.0,,1.0,,3.0,,1.0,,4.0,9.0,2.0,,7.0,,,89.0
22,"Kelly, Josh",21,7,15,36,1,,,5.0,1.0,6.0,5.0,1.0,3.0,1.0,1.0,14.0,21.0,1.0,1.0,,,1.0,84.0
40,"Kennedy, Adam",11,8,7,18,,,,,2.0,2.0,1.0,,,,,4.0,15.0,,,1.0,4.0,,83.0
41,"Mumford, Shane",2,,4,6,,,34.0,3.0,,3.0,1.0,5.0,2.0,5.0,,5.0,2.0,,,2.0,,,84.0
36,"Perryman, Harry",9,7,7,16,,,,6.0,2.0,2.0,,3.0,1.0,,,5.0,13.0,,,1.0,,,82.0
50,"Reid, Sam",11,9,6,17,,,,3.0,4.0,2.0,1.0,,1.0,,,4.0,13.0,,,3.0,,,90.0
23,"Shaw, Heath",17,9,4,21,,,,,5.0,,,4.0,,1.0,,7.0,14.0,1.0,,3.0,,,93.0
14,"Taranto, Tim",14,1,10,24,,,,4.0,3.0,3.0,6.0,6.0,,2.0,,10.0,13.0,,,1.0,,1.0,75.0
20,"Tomlinson, Adam",7,4,7,14,,,2.0,3.0,1.0,3.0,3.0,2.0,,1.0,,4.0,10.0,,,1.0,1.0,1.0,86.0
6,"Whitfield, Lachie",8,6,9,17,,1.0,,3.0,1.0,3.0,1.0,2.0,1.0,,,2.0,14.0,,,1.0,1.0,,69.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,258,139,158,416,19,12.0,36.0,72.0,34.0,56.0,41.0,52.0,18.0,21.0,6.0,135.0,285.0,13.0,21.0,41.0,10.0,16.0,
Opposition,Opposition,168,68,97,265,6,7.0,59.0,55.0,36.0,40.0,40.0,47.0,21.0,18.0,,117.0,138.0,13.0,11.0,36.0,5.0,3.0,
