Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ablett, Gary",32y 350d,294 (155-2-137 53.06%),383 (1.30),102 (31-0-71 30.39%),121 (1.19)
13,"Ah Chee, Callum",19y 202d,20 (5-0-15 25.00%),17 (0.85),←,
20,"Barlow, Michael",29y 132d,132 (80-1-51 60.98%),85 (0.64),6 (2-0-4 33.33%),4 (0.67)
29,"Bowes, Jack",19y 93d,6 (2-0-4 33.33%),2 (0.33),←,
8,"Fiorini, Brayden",19y 250d,6 (2-0-4 33.33%),4 (0.67),←,
33,"Hall, Aaron",26y 171d,84 (29-1-54 35.12%),69 (0.82),←,
5,"Harbrow, Jarrod",28y 285d,188 (74-2-112 39.89%),52 (0.28),118 (34-1-83 29.24%),31 (0.26)
38,"Joyce, Jesse",19y 255d,17 (5-0-12 29.41%),,←,
23,"Lemmens, Sean",22y 178d,55 (17-1-37 31.82%),10 (0.18),←,
21,"Leslie, Jack",22y 2d,10 (1-0-9 10.00%),,←,
7,"Lonergan, Jesse",22y 166d,47 (12-1-34 26.60%),5 (0.11),←,
19,"Lynch, Tom",24y 180d,108 (30-1-77 28.24%),207 (1.92),←,
25,"Lyons, Jarryd",24y 281d,61 (36-0-25 59.02%),33 (0.54),6 (2-0-4 33.33%),1 (0.17)
4,"Martin, Jack",22y 90d,50 (15-1-34 31.00%),41 (0.82),←,
32,"Matera, Brandon",25y 49d,95 (28-1-66 30.00%),115 (1.21),←,
11,"Miller, Touk",21y 66d,46 (10-1-35 22.83%),14 (0.30),←,
3,"Rosa, Matt",30y 157d,189 (92-1-96 48.94%),43 (0.23),21 (5-0-16 23.81%),4 (0.19)
42,"Saad, Adam",22y 280d,32 (9-1-22 29.69%),1 (0.03),←,
6,"Sexton, Alex",23y 147d,61 (17-0-44 27.87%),34 (0.56),←,
26,"Shaw, Matt",25y 83d,101 (26-1-74 26.24%),32 (0.32),←,
28,"Witts, Jarrod",24y 228d,46 (20-0-26 43.48%),19 (0.41),6 (2-0-4 33.33%),1 (0.17)
30,"Wright, Peter",20y 233d,26 (5-0-21 19.23%),35 (1.35),←,
Totals,Totals,23y 359d,1674 (670-15-989 40.02%),1201 (0.72),,
C,"Eade, Rodney",59y 25d,364 (181-5-178 50.41%),,50 (12-1-37 25.00%),
