Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
41,"Banks, Sam",16,7,9,25,,,,,3.0,4.0,2.0,1.0,,,,5.0,18.0,,,2.0,,,85.0
35,"Broad, Nathan",11,7,6,17,,,,1.0,2.0,1.0,,2.0,,,,5.0,12.0,,,4.0,1.0,,91.0
30,"Brown, Tom",9,2,3,12,,,,1.0,2.0,,,3.0,,,,1.0,9.0,,,,,1.0,89.0
44,"Campbell, Seth",6,2,7,13,,,,4.0,,4.0,1.0,1.0,1.0,,,6.0,6.0,,,1.0,2.0,,80.0
26,"Faull, Jonty",7,5,1,8,1,2.0,,,,2.0,1.0,,1.0,,,4.0,6.0,,2.0,4.0,,,81.0
50,"Gray, Campbell",9,5,4,13,,,,,4.0,1.0,,2.0,,,,6.0,6.0,1.0,,8.0,,,77.0
48,"Green, Steely",6,1,1,7,2,2.0,,1.0,,1.0,,,,,,3.0,4.0,,1.0,2.0,,,86.0
2,"Hopper, Jacob",15,3,14,29,1,,,2.0,1.0,10.0,13.0,4.0,1.0,1.0,1.0,17.0,12.0,1.0,,,,,82.0
19,"Lynch, Tom",8,5,2,10,2,1.0,,2.0,,1.0,,1.0,1.0,,,8.0,3.0,3.0,3.0,2.0,,,86.0
7,"Mansell, Rhyan",7,5,4,11,,1.0,,4.0,,2.0,1.0,2.0,,1.0,,4.0,7.0,,,2.0,,,66.0
28,"McAuliffe, Kane",5,2,13,18,,,,2.0,1.0,4.0,4.0,1.0,,,,12.0,6.0,,,,,1.0,62.0
33 ↑,"McIntosh, Kamdyn",3,1,1,4,,1.0,,1.0,1.0,1.0,,,,,,1.0,4.0,,,,,,25.0
12,"Miller, Ben",9,6,2,11,,,,2.0,4.0,2.0,,2.0,,1.0,,3.0,8.0,1.0,,9.0,,,97.0
25,"Nankervis, Toby",7,3,8,15,,,36.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,,9.0,5.0,1.0,,2.0,,1.0,82.0
3,"Prestia, Dion",15,2,16,31,1,1.0,,5.0,3.0,1.0,7.0,3.0,1.0,,,13.0,18.0,,,2.0,,,74.0
13,"Ralphsmith, Hugo",15,2,8,23,,1.0,,,2.0,5.0,2.0,4.0,2.0,,,8.0,13.0,,,4.0,,1.0,91.0
5,"Ross, Jack",11,4,6,17,,,,2.0,1.0,5.0,2.0,2.0,,,,5.0,12.0,,1.0,,1.0,1.0,83.0
38,"Sims, Tom",9,7,4,13,,1.0,4.0,1.0,1.0,2.0,,1.0,4.0,,,8.0,6.0,3.0,2.0,1.0,,1.0,70.0
49,"Smith, Kaleb",10,5,3,13,,,,2.0,4.0,1.0,,1.0,,,,1.0,10.0,,,1.0,,,75.0
40,"Sonsie, Tyler",9,1,8,17,1,1.0,,3.0,1.0,2.0,2.0,3.0,1.0,,,7.0,7.0,,,2.0,,,85.0
14,"Taranto, Tim",11,4,12,23,2,,,2.0,,6.0,5.0,3.0,,,2.0,14.0,7.0,2.0,1.0,,,,87.0
31 ↓,"Trainor, Luke",5,1,4,9,,1.0,,1.0,,3.0,,1.0,,,,2.0,7.0,,,,,,59.0
1,"Vlastuin, Nick",13,4,6,19,,,,1.0,7.0,1.0,,2.0,2.0,,,7.0,8.0,2.0,,3.0,,,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,216,84,142,358,10,17.0,40.0,43.0,38.0,61.0,42.0,42.0,15.0,4.0,3.0,149.0,194.0,14.0,10.0,49.0,4.0,6.0,
Opposition,Opposition,211,105,162,373,12,8.0,38.0,63.0,50.0,50.0,29.0,57.0,4.0,15.0,3.0,120.0,237.0,13.0,9.0,50.0,10.0,8.0,
