Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",30y 303d,167 (110-3-54 66.77%),183 (1.10),←,
16,"Barnard, Paul",29y 206d,139 (95-1-43 68.71%),73 (0.53),128 (92-1-35 72.27%),69 (0.54)
32,"Blumfield, Justin",24y 287d,128 (86-1-41 67.58%),86 (0.67),←,
23,"Bolton, Mark",23y 157d,37 (23-1-13 63.51%),15 (0.41),←,
33,"Caracella, Blake",25y 176d,125 (86-1-38 69.20%),150 (1.20),←,
31,"Fletcher, Dustin",27y 123d,190 (133-3-54 70.79%),59 (0.31),←,
26,"Heffernan, Chris",23y 221d,96 (67-1-28 70.31%),38 (0.40),←,
30,"Hunt, Sam",19y 147d,3 (3-0-0 100.00%),1 (0.33),←,
21,"Jacobs, Danny",22y 74d,56 (40-1-15 72.32%),19 (0.34),←,
14,"Johnson, Jason",24y 225d,87 (65-1-21 75.29%),50 (0.57),←,
1,"Johnson, Mark",24y 107d,85 (67-1-17 79.41%),21 (0.25),←,
18,"Lloyd, Matthew",24y 144d,143 (93-2-48 65.73%),506 (3.54),←,
25,"Lucas, Scott",24y 251d,135 (89-1-45 66.30%),208 (1.54),←,
10,"McVeigh, Mark",21y 224d,56 (38-1-17 68.75%),27 (0.48),←,
24,"Misiti, Joe",27y 302d,195 (126-4-65 65.64%),83 (0.43),←,
29,"Moorcroft, Gary",26y 144d,94 (66-0-28 70.21%),102 (1.09),←,
11,"Peverill, Damien",23y 57d,29 (19-1-9 67.24%),9 (0.31),←,
9,"Ramanauskas, Adam",21y 292d,73 (55-1-17 76.03%),38 (0.52),←,
43,"Rioli, Dean",24y 110d,53 (40-1-12 76.42%),68 (1.28),←,
4,"Salmon, Paul",37y 230d,323 (174-5-144 54.64%),561 (1.74),223 (132-3-88 59.87%),520 (2.33)
6,"Wellman, Sean",27y 352d,179 (109-3-67 61.73%),32 (0.18),145 (96-2-47 66.90%),23 (0.16)
41,"Welsh, Andrew",19y 208d,14 (8-1-5 60.71%),1 (0.07),←,
Totals,Totals,25y 81d,2407 (1592-34-781 66.14%),2330 (0.97),,
C,"Sheedy, Kevin",54y 257d,520 (338-6-176 65.58%),,←,
