Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Bickley, Mark",13,2,13,26,1,,,1.0,,,,,1.0,3.0,,,,,,,,,
21,"Brown, David",10,1,6,16,,1.0,,1.0,,,,,2.0,,,,,,,,,,
34,"Hart, Ben",7,,2,9,,,,1.0,,,,,1.0,1.0,,,,,,,,,
3,"Hart, Darel",6,1,6,12,1,1.0,,6.0,,,,,2.0,,,,,,,,,,
17,"Hodges, Scott",7,4,5,12,2,2.0,,2.0,,,,,1.0,1.0,,,,,,,,,
29,"Ingerson, Anthony",7,5,4,11,,1.0,7.0,1.0,,,,,1.0,3.0,,,,,,,,,
35,"Jameson, Rod",9,4,6,15,2,1.0,,,,,,,,,,,,,,,,,
20,"Klug, John",9,1,7,16,,,,,,,,,1.0,2.0,,,,,,,,,
13,"Lee, Scott",15,1,8,23,,,,1.0,,,,,1.0,2.0,,,,,,,,,
27,"Liptak, Matthew",12,3,7,19,1,2.0,,1.0,,,,,4.0,2.0,,,,,,,,,
16,"Marshall, David",15,5,5,20,1,1.0,,1.0,,,,,2.0,,,,,,,,,,
18,"Maynard, Rodney",9,3,15,24,,,,,,,,,5.0,2.0,,,,,,,,,
10,"McDermott, Chris",9,2,10,19,,,,,,,,,1.0,,,,,,,,,,
11,"McGuinness, Tony",11,2,5,16,2,1.0,,4.0,,,,,2.0,2.0,,,,,,,,,
23,"McIntyre, Peter",3,1,1,4,1,2.0,,,,,,,1.0,3.0,,,,,,,,,
1,"Negri, Romano",6,8,4,10,,,6.0,,,,,,,2.0,,,,,,,,,
28,"Smith, Darren",7,6,11,18,,,,,,,,,,,,,,,,,,,
4,"Tasker, Sean",7,1,10,17,,,,1.0,,,,,2.0,,,,,,,,,,
12,"Tregenza, Simon",19,1,4,23,,,,,,,,,3.0,,,,,,,,,,
33,"Weidemann, Wayne",9,2,2,11,1,,,1.0,,,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,53,131,321,12,15.0,13.0,21.0,,,,,31.0,24.0,,,,,,,,,
Opposition,Opposition,216,89,79,295,17,12.0,19.0,22.0,,,,,24.0,31.0,6.0,,,,,,,,
