Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Beaumont, Simon",19,7,8,27,,,,,7.0,5.0,6.0,1.0,1.0,,,10.0,16.0,3.0,,3.0,,,
21,"Bradley, Craig",10,5,9,19,,,,,,3.0,5.0,2.0,1.0,1.0,,5.0,14.0,,,,1.0,,
16,"Camporeale, Scott",26,4,7,33,1,1.0,,2.0,1.0,5.0,7.0,5.0,,2.0,,9.0,25.0,,1.0,2.0,,,
39,"Christou, Ang",16,6,6,22,,,,2.0,7.0,2.0,2.0,2.0,,1.0,,6.0,13.0,,,2.0,4.0,,
48,"Doering, Jordan",5,,3,8,1,,,,,2.0,,,,,,1.0,7.0,,,1.0,,,
25,"Fevola, Brendan",9,8,4,13,3,1.0,,,,3.0,,2.0,,1.0,,5.0,8.0,2.0,4.0,,1.0,,
45,"Franchina, Anthony",10,4,5,15,,1.0,,1.0,1.0,4.0,1.0,,1.0,,,3.0,13.0,,,1.0,,,
17,"Freeborn, Scott",6,5,11,17,1,,,3.0,,3.0,1.0,3.0,,1.0,,3.0,14.0,,,1.0,,,
9,"Hickmott, Adrian",15,4,12,27,1,1.0,,4.0,2.0,6.0,,2.0,2.0,2.0,3.0,14.0,11.0,2.0,,,,,
37,"Hotton, Trent",3,1,4,7,,,5.0,3.0,,2.0,2.0,,3.0,,,5.0,2.0,,,1.0,,,
33,"Houlihan, Ryan",7,4,5,12,2,1.0,,,1.0,2.0,2.0,1.0,,,,5.0,8.0,,1.0,,2.0,,
27,"Hulme, Darren",14,7,7,21,,,,1.0,3.0,4.0,3.0,5.0,,1.0,2.0,3.0,18.0,,,3.0,2.0,,
43,"Koutoufides, Anthony",17,11,19,36,3,1.0,,2.0,3.0,3.0,3.0,3.0,,2.0,1.0,16.0,21.0,2.0,2.0,2.0,,,
12,"Lappin, Matthew",18,7,7,25,3,1.0,,,,8.0,,3.0,3.0,1.0,,12.0,13.0,2.0,2.0,1.0,,,
10,"Mansfield, Michael",4,1,3,7,,,,,,4.0,,1.0,1.0,,,5.0,2.0,,,2.0,,,
22,"Manton, Glenn",6,5,2,8,,,,1.0,2.0,,,,1.0,1.0,,3.0,4.0,1.0,,,1.0,,
3,"Massie, Kris",7,2,5,12,,,,1.0,3.0,1.0,,1.0,,,,5.0,8.0,,,3.0,,,
5,"McKay, Andrew",10,5,8,18,,,,,3.0,2.0,,2.0,,2.0,,4.0,13.0,1.0,1.0,,,,
11,"Porter, Mark",5,8,11,16,,1.0,16.0,3.0,2.0,1.0,2.0,1.0,4.0,,,9.0,7.0,3.0,2.0,4.0,,,
7,"Ratten, Brett",18,10,14,32,1,,,3.0,1.0,1.0,3.0,4.0,2.0,1.0,,12.0,22.0,,1.0,5.0,,,
1,"Silvagni, Stephen",8,5,5,13,2,1.0,,1.0,,5.0,1.0,2.0,2.0,,,7.0,6.0,,1.0,2.0,,,
8,"Whitnall, Lance",7,4,,7,3,1.0,1.0,,,,2.0,1.0,1.0,,,4.0,3.0,1.0,2.0,2.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,240,113,155,395,21,16.0,22.0,27.0,36.0,66.0,40.0,41.0,22.0,16.0,6.0,146.0,248.0,17.0,17.0,35.0,11.0,,
Opposition,Opposition,185,92,138,323,9,14.0,34.0,45.0,41.0,48.0,21.0,26.0,16.0,22.0,,115.0,205.0,11.0,9.0,28.0,13.0,,
