Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
22,"Addison, Dylan",21y 312d,41 (27-1-13 67.07%),7 (0.17),←,
21,"Akermanis, Jason",32y 172d,311 (188-6-117 61.41%),412 (1.32),63 (37-2-24 60.32%),105 (1.67)
5,"Boyd, Matthew",26y 353d,135 (67-2-66 50.37%),47 (0.35),←,
17,"Cooney, Adam",23y 319d,130 (67-2-61 52.31%),124 (0.95),←,
10,"Eagleton, Nathan",30y 278d,256 (121-5-130 48.24%),213 (0.83),200 (95-3-102 48.25%),168 (0.84)
9,"Gilbee, Lindsay",28y 38d,159 (79-2-78 50.31%),98 (0.62),←,
8,"Hahn, Mitch",28y 97d,157 (75-2-80 48.41%),142 (0.90),←,
40,"Harbrow, Jarrod",21y 28d,43 (24-1-18 56.98%),20 (0.47),←,
25,"Hargrave, Ryan",28y 20d,159 (75-4-80 48.43%),35 (0.22),←,
20,"Hill, Josh",20y 208d,39 (25-1-13 65.38%),43 (1.10),←,
15,"Hudson, Ben",30y 172d,98 (61-1-36 62.76%),9 (0.09),43 (29-1-13 68.60%),3 (0.07)
6,"Johnson, Brad",33y 28d,344 (166-7-171 49.27%),539 (1.57),←,
36,"Lake, Brian",27y 169d,142 (67-2-73 47.89%),15 (0.11),←,
27,"Minson, Will",24y 126d,86 (51-1-34 59.88%),47 (0.55),←,
38,"Morris, Dale",26y 229d,107 (62-2-43 58.88%),2 (0.02),←,
2,"Murphy, Robert",27y 67d,162 (70-4-88 44.44%),136 (0.84),←,
42,"Picken, Liam",23y 14d,18 (12-0-6 66.67%),7 (0.39),←,
11,"Reid, Sam",19y 281d,3 (2-0-1 66.67%),1 (0.33),←,
14,"Ward, Callan",19y 127d,23 (15-0-8 65.22%),16 (0.70),←,
28,"Welsh, Scott",30y 251d,200 (119-1-80 59.75%),360 (1.80),35 (23-1-11 67.14%),60 (1.71)
12,"Williams, Tom",23y 29d,33 (18-1-14 56.06%),1 (0.03),←,
29,"Wood, Easton",19y 345d,2 (1-0-1 50.00%),,←,
Totals,Totals,25y 283d,2648 (1392-45-1211 52.57%),2274 (0.86),,
C,"Eade, Rodney",51y 133d,265 (144-4-117 55.09%),,113 (63-2-48 56.64%),
