Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Ash, Lachie",7.0,2.0,8.0,15.0,,,,4.0,1.0,,3.0,7.0,,4.0,,7.0,8.0,,,2.0,,,82.0
5,"Bruhn, Tanner",5.0,,6.0,11.0,,,,3.0,1.0,3.0,3.0,1.0,1.0,1.0,,8.0,5.0,,,1.0,,,70.0
3,"Coniglio, Stephen",10.0,3.0,9.0,19.0,,,,4.0,,3.0,2.0,8.0,,4.0,,7.0,13.0,,,2.0,1.0,,84.0
13,"Cumming, Isaac",22.0,8.0,7.0,29.0,,,,1.0,10.0,2.0,1.0,5.0,1.0,4.0,,6.0,19.0,,,2.0,,,76.0
24,"de Boer, Matt",8.0,6.0,1.0,9.0,1.0,,,2.0,2.0,1.0,,3.0,1.0,2.0,,2.0,7.0,1.0,1.0,1.0,,,83.0
12,"Green, Tom",12.0,1.0,5.0,17.0,2.0,,,5.0,,7.0,6.0,2.0,,1.0,,6.0,11.0,,,1.0,,,81.0
37,"Hill, Bobby",6.0,2.0,1.0,7.0,,1.0,,4.0,1.0,1.0,,1.0,,,,2.0,4.0,,,,,,70.0
27,"Himmelberg, Harry",3.0,1.0,,3.0,2.0,,,1.0,,,,2.0,2.0,1.0,,3.0,1.0,,,2.0,,,89.0
23,"Hogan, Jesse",5.0,4.0,4.0,9.0,2.0,,,1.0,,2.0,,3.0,1.0,2.0,,4.0,5.0,1.0,2.0,1.0,,,83.0
39,"Idun, Connor",6.0,3.0,4.0,10.0,,1.0,,2.0,1.0,,,1.0,,1.0,,2.0,9.0,,,3.0,,,85.0
25,"Keeffe, Lachlan",11.0,6.0,3.0,14.0,,,,1.0,1.0,1.0,,3.0,2.0,2.0,,6.0,8.0,1.0,,5.0,,1.0,84.0
22,"Kelly, Josh",11.0,5.0,8.0,19.0,1.0,1.0,,4.0,,5.0,3.0,4.0,,2.0,,8.0,14.0,,,1.0,,,80.0
40,"Kennedy, Adam",,,,,,,,,,,,,,,,,,,,,,,
33,"OHalloran, Xavier",9.0,3.0,2.0,11.0,,1.0,,5.0,,4.0,1.0,3.0,,1.0,,4.0,9.0,,,1.0,,,89.0
20,"Peatling, James",3.0,3.0,4.0,7.0,,,,1.0,,2.0,,3.0,,2.0,,3.0,4.0,,1.0,1.0,,,73.0
36,"Perryman, Harry",9.0,8.0,12.0,21.0,,,,3.0,5.0,,1.0,1.0,,1.0,,8.0,12.0,,,4.0,,,81.0
11,"Preuss, Braydon",6.0,4.0,8.0,14.0,,,31.0,5.0,1.0,3.0,4.0,5.0,3.0,5.0,,10.0,5.0,,,3.0,,,71.0
26,"Riccardi, Jake",3.0,1.0,4.0,7.0,,,7.0,3.0,,2.0,1.0,2.0,1.0,2.0,,3.0,4.0,,,1.0,,,85.0
42,"Stein, Jake",3.0,2.0,3.0,6.0,,,,1.0,2.0,,,,,,,4.0,3.0,1.0,,9.0,,,87.0
14,"Taranto, Tim",17.0,4.0,15.0,32.0,,1.0,,4.0,5.0,1.0,6.0,5.0,3.0,2.0,1.0,14.0,19.0,,1.0,2.0,,1.0,80.0
15,"Taylor, Sam",7.0,5.0,10.0,17.0,,,,1.0,2.0,1.0,,1.0,1.0,,,8.0,7.0,1.0,,6.0,,,98.0
8,"Ward, Callan",11.0,4.0,11.0,22.0,,1.0,,1.0,,3.0,4.0,5.0,,1.0,,8.0,12.0,,2.0,1.0,,,82.0
6,"Whitfield, Lachie",19.0,9.0,6.0,25.0,,,,3.0,5.0,4.0,1.0,7.0,,4.0,,6.0,17.0,,,2.0,,,87.0
Totals,Totals,193.0,84.0,131.0,324.0,8.0,6.0,38.0,59.0,37.0,45.0,36.0,72.0,16.0,42.0,1.0,129.0,196.0,5.0,7.0,51.0,1.0,2.0,
Opposition,Opposition,223.0,85.0,163.0,386.0,13.0,10.0,35.0,70.0,36.0,51.0,34.0,52.0,42.0,16.0,5.0,153.0,225.0,8.0,10.0,56.0,7.0,11.0,
