Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
23,"Athorn, Mark",23y 283d,51 (18-1-32 36.27%),11 (0.22),13 (4-0-9 30.77%),7 (0.54)
30,"Bayes, Mark",24y 155d,133 (65-1-67 49.25%),111 (0.83),←,
16,"Bolton, David",31y 35d,121 (57-1-63 47.52%),57 (0.47),93 (43-1-49 46.77%),46 (0.49)
13,"Brunton, Neil",22y 226d,1 (0-0-1 0.00%),,←,
7,"Carroll, Dennis",30y 283d,203 (94-1-108 46.55%),104 (0.51),←,
29,"Cordy, Neil",32y 131d,225 (88-1-136 39.33%),32 (0.14),86 (37-1-48 43.60%),4 (0.05)
47,"Higgins, Leon",23y 51d,73 (27-1-45 37.67%),56 (0.77),←,
14,"Kelly, Paul",22y 20d,28 (7-1-20 26.79%),13 (0.46),←,
37,"Lawson, Jamie",19y 316d,14 (5-1-8 39.29%),5 (0.36),←,
3,"Lewis, Dale",22y 105d,22 (6-1-15 29.55%),25 (1.14),←,
32,"Love, Jason",25y 257d,64 (26-3-35 42.97%),115 (1.80),19 (6-1-12 34.21%),46 (2.42)
50,"McAsey, Darren",26y 62d,33 (12-0-21 36.36%),23 (0.70),←,
45,"McKenzie, Warren",27y 17d,82 (45-2-35 56.10%),53 (0.65),15 (4-1-10 30.00%),10 (0.67)
10,"Mitchell, Barry",25y 253d,146 (66-1-79 45.55%),193 (1.32),←,
35,"Murphy, David",28y 359d,131 (58-0-73 44.27%),85 (0.65),←,
40,"Nettelbeck, Craig",19y 83d,18 (5-1-12 30.56%),7 (0.39),←,
28,"Page, Glenn",21y 146d,16 (4-1-11 28.13%),3 (0.19),←,
15,"Toohey, Bernard",28y 180d,221 (109-1-111 49.55%),110 (0.50),127 (62-1-64 49.21%),75 (0.59)
48,"Tunbridge, Brad",27y 203d,22 (6-1-15 29.55%),7 (0.32),←,
2,"Williams, Greg",27y 321d,140 (75-0-65 53.57%),128 (0.91),106 (57-0-49 53.77%),118 (1.11)
Totals,Totals,25y 193d,1744 (773-19-952 44.32%),1138 (0.65),,
C,"Kinnear, Col",43y 311d,64 (22-1-41 35.16%),,←,
