Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
44,"Bandy, Daniel",23y 221d,57 (23-0-34 40.35%),47 (0.82),←,
7,"Black, Heath",20y 30d,28 (9-0-19 32.14%),16 (0.57),←,
32,"Bond, Chris",30y 152d,156 (67-1-88 43.27%),45 (0.29),34 (9-0-25 26.47%),5 (0.15)
22,"Carroll, Trent",21y 60d,24 (7-0-17 29.17%),1 (0.04),←,
31,"Clement, James",22y 296d,67 (22-0-45 32.84%),35 (0.52),←,
2,"Fletcher, Adrian",29y 260d,181 (79-2-100 44.20%),87 (0.48),29 (8-0-21 27.59%),14 (0.48)
35,"Gale, Mark",23y 51d,55 (18-0-37 32.73%),16 (0.29),←,
3,"Harding, Greg",22y 283d,57 (23-0-34 40.35%),2 (0.04),←,
17,"Holland, Brodie",19y 175d,21 (4-0-17 19.05%),20 (0.95),←,
11,"Kickett, Dale",31y 54d,139 (57-0-82 41.01%),55 (0.40),93 (34-0-59 36.56%),15 (0.16)
8,"McManus, Shaun",23y 138d,49 (16-0-33 32.65%),30 (0.61),←,
16,"Michael, Clem",22y 346d,18 (6-0-12 33.33%),6 (0.33),←,
6,"Modra, Tony",30y 118d,131 (58-1-72 44.66%),489 (3.73),13 (3-0-10 23.08%),49 (3.77)
25,"Norrish, Jason",27y 152d,97 (38-0-59 39.18%),17 (0.18),77 (26-0-51 33.77%),15 (0.19)
10,"OReilly, Stephen",26y 230d,128 (53-0-75 41.41%),20 (0.16),92 (32-0-60 34.78%),15 (0.16)
23,"Parker, Shane",26y 129d,79 (28-0-51 35.44%),5 (0.06),←,
36,"Prescott, Ashley",26y 289d,103 (50-1-52 49.03%),19 (0.18),13 (3-0-10 23.08%),4 (0.31)
33,"Shipp, Andrew",19y 352d,9 (3-0-6 33.33%),8 (0.89),←,
19,"Walker, James",20y 163d,8 (2-0-6 25.00%),1 (0.13),←,
26,"Waterhouse, Clive",25y 4d,55 (20-0-35 36.36%),84 (1.53),←,
4,"Wills, Andrew",27y 175d,134 (69-0-65 51.49%),118 (0.88),75 (29-0-46 38.67%),75 (1.00)
29,"Wira, Brad",27y 103d,75 (33-1-41 44.67%),8 (0.11),14 (3-0-11 21.43%),4 (0.29)
Totals,Totals,24y 338d,1671 (685-6-980 40.99%),1129 (0.68),,
C,"Drum, Damian",38y 334d,13 (3-0-10 23.08%),,←,
