St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
26,"Battle, Josh",25y 238d,107 (51-0-56 47.66%),27 (0.25),←,
36,"Bonner, Riley",27y 50d,100 (62-0-38 62.00%),14 (0.14),7 (2-0-5 28.57%),1 (0.14)
13,"Byrnes, Ryan",22y 359d,55 (28-0-27 50.91%),11 (0.20),←,
47,"Caminiti, Anthony",20y 139d,23 (10-0-13 43.48%),26 (1.13),←,
21,"Cordy, Zaine",27y 182d,139 (73-0-66 52.52%),20 (0.14),21 (10-0-11 47.62%),8 (0.38)
34,"Garcia, Hugo",18y 340d,3 (0-0-3 0.00%),1 (0.33),←,
24,"Hastie, Angus",18y 220d,3 (1-0-2 33.33%),,←,
1,"Higgins, Jack",25y 38d,109 (62-1-46 57.34%),135 (1.24),66 (32-0-34 48.48%),106 (1.61)
8,"Hill, Bradley",30y 292d,240 (140-0-100 58.33%),99 (0.41),91 (46-0-45 50.55%),20 (0.22)
20,"Howard, Dougal",28y 32d,121 (61-0-60 50.41%),15 (0.12),76 (38-0-38 50.00%),1 (0.01)
19,"Marshall, Rowan",28y 154d,117 (54-0-63 46.15%),54 (0.46),←,
28,"Membrey, Tim",29y 336d,167 (76-2-89 46.11%),275 (1.65),166 (75-2-89 45.78%),275 (1.66)
10,"Owens, Mitch",20y 215d,37 (17-0-20 45.95%),36 (0.97),←,
25,"Phillipou, Mattaes",19y 121d,31 (15-0-16 48.39%),16 (0.52),←,
6,"Ross, Sebastian",30y 355d,205 (84-2-119 41.46%),34 (0.17),←,
43,"Sharman, Cooper",23y 276d,38 (17-0-21 44.74%),32 (0.84),←,
35,"Sinclair, Jack",29y 74d,171 (75-1-95 44.15%),56 (0.33),←,
9,"Steele, Jack",28y 135d,165 (72-1-92 43.94%),59 (0.36),148 (64-1-83 43.58%),50 (0.34)
14,"Stocker, Liam",24y 94d,58 (22-0-36 37.93%),2 (0.03),30 (14-0-16 46.67%),
7,"Wanganeen-Milera, Nasiah",21y 64d,48 (23-0-25 47.92%),5 (0.10),←,
44,"Wilkie, Callum",28y 47d,116 (56-0-60 48.28%),1 (0.01),←,
22,"Wilson, Darcy",18y 252d,7 (2-0-5 28.57%),5 (0.71),←,
2,"Windhager, Marcus",20y 346d,43 (20-0-23 46.51%),6 (0.14),←,
Totals,Totals,24y 269d,2103 (1021-7-1075 48.55%),929 (0.44),,
C,"Lyon, Ross",57y 170d,336 (187-5-144 56.40%),,152 (91-4-57 61.18%),
