Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
3,"Bizzell, Clint",28y 34d,128 (56-1-71 44.14%),79 (0.62),53 (24-0-29 45.28%),7 (0.13)
20,"Broadbridge, Troy",23y 301d,36 (20-0-16 55.56%),2 (0.06),←,
25,"Brown, Nathan",27y 353d,91 (46-0-45 50.55%),24 (0.26),←,
32,"Bruce, Cameron",24y 306d,102 (54-0-48 52.94%),130 (1.27),←,
18,"Green, Brad",23y 141d,100 (53-0-47 53.00%),151 (1.51),←,
1,"Heffernan, Chris",25y 185d,131 (82-1-48 62.98%),46 (0.35),34 (15-0-19 44.12%),8 (0.24)
4,"Holland, Ben",27y 83d,142 (75-0-67 52.82%),142 (1.00),17 (13-0-4 76.47%),18 (1.06)
16,"Johnstone, Travis",24y 15d,98 (48-0-50 48.98%),77 (0.79),←,
11,"Jolly, Darren",22y 269d,46 (20-0-26 43.48%),11 (0.24),←,
23,"McDonald, James",27y 301d,127 (62-0-65 48.82%),37 (0.29),←,
7,"Miller, Brad",21y 26d,37 (19-0-18 51.35%),12 (0.32),←,
9,"Neitz, David",29y 192d,244 (114-0-130 46.72%),492 (2.02),←,
8,"Nicholson, Alistair",26y 150d,91 (49-0-42 53.85%),3 (0.03),←,
28,"Read, Phillip",24y 286d,90 (46-2-42 52.22%),25 (0.28),16 (13-0-3 81.25%),1 (0.06)
43,"Rigoni, Guy",30y 5d,94 (48-0-46 51.06%),29 (0.31),←,
27,"Rivers, Jared",19y 288d,20 (13-0-7 65.00%),,←,
24,"Robertson, Russell",25y 251d,139 (70-0-69 50.36%),211 (1.52),←,
42,"Walsh, Peter",28y 8d,101 (51-0-50 50.50%),29 (0.29),←,
10,"Ward, Daniel",27y 23d,94 (38-0-56 40.43%),25 (0.27),←,
45,"Whelan, Matthew",24y 262d,85 (42-0-43 49.41%),9 (0.11),←,
34,"White, Jeff",27y 164d,179 (89-0-90 49.72%),78 (0.44),147 (76-0-71 51.70%),60 (0.41)
13,"Yze, Adem",26y 315d,205 (94-0-111 45.85%),149 (0.73),←,
Totals,Totals,25y 280d,2380 (1189-4-1187 49.96%),1761 (0.74),,
C,"Daniher, Neale",43y 168d,158 (80-0-78 50.63%),,←,
