Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
21,"Barry, Leo",22y 39d,45 (27-0-18 60.00%),33 (0.73),←,
24,"Bolton, Jude",19y 104d,2 (1-0-1 50.00%),1 (0.50),←,
15,"Carey, Stefan",23y 153d,41 (23-1-17 57.32%),22 (0.54),←,
8,"Cresswell, Daryn",28y 36d,153 (63-1-89 41.50%),126 (0.82),←,
28,"Crouch, Jared",21y 114d,31 (17-0-14 54.84%),4 (0.13),←,
6,"Dunkley, Andrew",30y 363d,152 (63-2-87 42.11%),9 (0.06),←,
10,"Filandia, Peter",29y 44d,73 (37-1-35 51.37%),48 (0.66),60 (30-1-29 50.83%),34 (0.57)
12,"Fosdike, Nic",19y 121d,9 (6-0-3 66.67%),8 (0.89),←,
37,"Goodes, Adam",19y 170d,13 (7-0-6 53.85%),11 (0.85),←,
14,"Kelly, Paul",29y 334d,188 (69-3-116 37.50%),153 (0.81),←,
3,"Lewis, Dale",30y 54d,153 (54-2-97 35.95%),166 (1.08),←,
4,"Lockett, Tony",33y 110d,268 (120-1-147 44.96%),1315 (4.91),85 (52-1-32 61.76%),417 (4.91)
34,"Luff, Troy",29y 217d,113 (53-2-58 47.79%),72 (0.64),←,
11,"Maxfield, Stuart",27y 79d,172 (87-2-83 51.16%),106 (0.62),83 (52-1-30 63.25%),41 (0.49)
13,"McPherson, Daniel",23y 357d,58 (34-1-23 59.48%),10 (0.17),←,
23,"Nicks, Matthew",24y 45d,63 (38-0-25 60.32%),25 (0.40),←,
16,"OConnor, Ryan",25y,70 (35-3-32 52.14%),47 (0.67),7 (3-0-4 42.86%),
19,"OLoughlin, Michael",22y 127d,93 (55-1-37 59.68%),114 (1.23),←,
25,"Russell, Scott",29y 51d,195 (104-3-88 54.10%),115 (0.59),13 (7-0-6 53.85%),8 (0.62)
22,"Saddington, Jason",19y 247d,35 (20-0-15 57.14%),13 (0.37),←,
2,"Schwass, Wayne",30y 212d,219 (122-0-97 55.71%),123 (0.56),35 (21-0-14 60.00%),26 (0.74)
7,"Seymour, Brad",23y 55d,83 (44-1-38 53.61%),5 (0.06),←,
Totals,Totals,25y 188d,2229 (1079-24-1126 48.41%),2526 (1.13),,
C,"Eade, Rodney",41y 84d,85 (52-1-32 61.76%),,←,
