Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
22,"Bentley, Greg",21y 109d,20 (9-0-11 45.00%),5 (0.25),←,
10,"Boak, Travis",19y 361d,28 (15-0-13 53.57%),11 (0.39),←,
20,"Brogan, Dean",29y 226d,118 (75-1-42 63.98%),36 (0.31),←,
8,"Burgoyne, Shaun",25y 280d,143 (92-0-51 64.34%),165 (1.15),←,
27,"Carlile, Alipate",21y 88d,27 (12-0-15 44.44%),,←,
25,"Cassisi, Domenic",25y 309d,123 (73-1-49 59.76%),50 (0.41),←,
30,"Chaplin, Troy",22y 155d,58 (29-1-28 50.86%),7 (0.12),←,
18,"Cornes, Kane",25y 204d,157 (94-1-62 60.19%),67 (0.43),←,
37,"Deluca, Fabian",21y 182d,9 (1-0-8 11.11%),1 (0.11),←,
33,"Ebert, Brett",24y 252d,93 (47-1-45 51.08%),144 (1.55),←,
44,"Logan, Tom",23y 25d,34 (14-0-20 41.18%),8 (0.24),31 (14-0-17 45.16%),8 (0.26)
12,"Lonie, Nathan",25y 145d,102 (38-0-64 37.25%),51 (0.50),38 (18-0-20 47.37%),16 (0.42)
26,"Lower, Nick",21y 34d,10 (3-0-7 30.00%),,←,
4,"Motlop, Daniel",26y 133d,93 (40-1-52 43.55%),149 (1.60),46 (20-0-26 43.48%),96 (2.09)
16,"Pearce, Danyle",22y 111d,66 (31-0-35 46.97%),38 (0.58),←,
36,"Pettigrew, Michael",23y 133d,73 (35-0-38 47.95%),25 (0.34),←,
15,"Rodan, David",24y 293d,107 (41-0-66 38.32%),86 (0.80),42 (22-0-20 52.38%),43 (1.02)
3,"Salopek, Steven",23y 36d,78 (41-0-37 52.56%),40 (0.51),←,
9,"Surjan, Jacob",22y 347d,61 (33-0-28 54.10%),9 (0.15),←,
28,"Thurstans, Toby",27y 348d,95 (57-1-37 60.53%),50 (0.53),←,
1,"Tredrea, Warren",29y 216d,227 (131-2-94 58.15%),488 (2.15),←,
39,"Westhoff, Justin",21y 300d,32 (16-0-16 50.00%),50 (1.56),←,
Totals,Totals,24y 29d,1754 (927-9-818 52.85%),1480 (0.84),,
C,"Williams, Mark",49y 341d,231 (134-2-95 58.44%),,←,
