Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",8,1,1,9,,1.0,,3.0,,2.0,2.0,5.0,,1.0,,5.0,4.0,,,1.0,,,91.0
20,"Black, Simon",12,3,15,27,,,,7.0,,5.0,5.0,2.0,1.0,1.0,3.0,10.0,17.0,,,,,,85.0
36,"Bradshaw, Daniel",11,7,3,14,2,5.0,,1.0,,1.0,,,1.0,,,7.0,7.0,3.0,6.0,1.0,,2.0,100.0
17,"Brennan, Jared",3,3,5,8,,,,,,3.0,2.0,1.0,,1.0,,5.0,3.0,,,,,1.0,72.0
19,"Charman, Jamie",8,3,2,10,,2.0,22.0,2.0,1.0,2.0,3.0,6.0,,3.0,,4.0,6.0,,,3.0,,,80.0
30,"Copeland, Robert",5,,3,8,1,,,4.0,,1.0,,4.0,,2.0,,1.0,6.0,,,4.0,1.0,,100.0
4,"Fixter, Ben",8,5,2,10,,,,8.0,3.0,3.0,,5.0,1.0,3.0,,2.0,9.0,,,5.0,1.0,,56.0
45,"Harding, Scott",7,,3,10,1,3.0,,1.0,,3.0,1.0,4.0,2.0,,,7.0,4.0,,,1.0,2.0,1.0,62.0
15,"Michael, Mal",6,6,5,11,,,1.0,,5.0,,,1.0,,1.0,,2.0,7.0,1.0,,13.0,1.0,,100.0
10,"Moody, Matthew",3,,2,5,,,,,,3.0,,,2.0,,,2.0,2.0,,,2.0,,,51.0
8,"Notting, Tim",9,3,4,13,,1.0,,2.0,4.0,4.0,,1.0,,,,2.0,10.0,,,2.0,1.0,,95.0
41,"Pask, Martin",9,8,2,11,1,2.0,,,,2.0,,,,,,3.0,8.0,2.0,3.0,1.0,,,73.0
24,"Patfull, Joel",7,7,11,18,,1.0,,3.0,2.0,1.0,,2.0,,,,8.0,10.0,1.0,1.0,9.0,1.0,1.0,100.0
6,"Power, Luke",19,5,8,27,1,1.0,,5.0,2.0,7.0,1.0,5.0,,1.0,1.0,5.0,21.0,,1.0,1.0,3.0,,94.0
35,"Rischitelli, Michael",10,3,11,21,,,1.0,5.0,1.0,5.0,6.0,2.0,,1.0,,8.0,13.0,,,1.0,,,93.0
29,"Roe, Jason",11,5,3,14,,1.0,,2.0,5.0,4.0,2.0,1.0,1.0,,,4.0,8.0,,,9.0,2.0,,100.0
5,"Scott, Brad",10,5,5,15,1,,,2.0,3.0,,,1.0,1.0,,,2.0,13.0,,1.0,3.0,,,100.0
28,"Selwood, Troy",5,3,8,13,,,,6.0,1.0,1.0,1.0,,1.0,,,1.0,11.0,,,3.0,1.0,,69.0
11,"Sherman, Justin",6,4,19,25,,,,6.0,3.0,3.0,2.0,1.0,1.0,1.0,,12.0,13.0,1.0,,1.0,2.0,,100.0
32,"Stiller, Cheynee",14,8,14,28,1,1.0,,3.0,4.0,3.0,2.0,1.0,3.0,,,7.0,23.0,,1.0,2.0,,,94.0
3,"Voss, Michael",9,4,9,18,,1.0,,1.0,,3.0,4.0,3.0,1.0,,,8.0,10.0,,1.0,,,1.0,63.0
31,"Wood, Cameron",1,1,,1,,,5.0,,,,,1.0,,1.0,,,1.0,,,,,,20.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,181,84,135,316,8,23.0,29.0,61.0,34.0,56.0,31.0,46.0,15.0,16.0,4.0,105.0,206.0,8.0,14.0,62.0,15.0,6.0,
Opposition,Opposition,223,135,136,359,7,14.0,26.0,55.0,49.0,40.0,27.0,44.0,16.0,15.0,2.0,105.0,251.0,5.0,8.0,37.0,10.0,4.0,
