Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Ah Chee, Callum",10,3,6,16,,,,4.0,2.0,7.0,2.0,1.0,1.0,1.0,,6.0,9.0,,,1.0,,1.0,79.0
9,"Ainsworth, Ben",9,3,7,16,,,,7.0,,1.0,6.0,,,,,7.0,6.0,1.0,,1.0,,,72.0
31,"Ballard, Charlie",8,4,4,12,,,,2.0,2.0,,1.0,3.0,2.0,,,9.0,4.0,2.0,,3.0,,,84.0
29,"Bowes, Jack",9,2,6,15,,,,2.0,,3.0,4.0,5.0,1.0,2.0,,11.0,4.0,,,1.0,,,78.0
41,"Brodie, Will",7,3,7,14,1,,,7.0,,1.0,4.0,3.0,1.0,,,8.0,6.0,,,,,,78.0
12,"Day, Sam",1,2,6,7,,,12.0,2.0,,1.0,,1.0,,1.0,,8.0,,2.0,,5.0,,,82.0
5,"Harbrow, Jarrod",24,4,3,27,1,,,3.0,7.0,,2.0,4.0,3.0,1.0,,10.0,14.0,,,3.0,,,86.0
40,"Heron, Jacob",4,1,3,7,,,,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,4.0,1.0,,1.0,,,81.0
39,"Holman, Nick",5,2,2,7,,,,9.0,1.0,1.0,1.0,1.0,3.0,,,5.0,2.0,,,,,,78.0
38,"Joyce, Jesse",5,4,9,14,,,,3.0,2.0,1.0,,1.0,1.0,,,5.0,9.0,1.0,,2.0,,,87.0
21,"Leslie, Jack",11,2,3,14,,,,4.0,10.0,,1.0,4.0,,2.0,,3.0,6.0,,,14.0,,,93.0
19,"Lynch, Tom",5,2,3,8,,,,2.0,1.0,1.0,,2.0,,1.0,,5.0,3.0,1.0,,5.0,,,80.0
4,"Martin, Jack",5,1,3,8,,,,8.0,1.0,3.0,,7.0,3.0,3.0,,5.0,5.0,,,1.0,,,87.0
11,"Miller, Touk",5,2,16,21,,,,8.0,2.0,1.0,2.0,4.0,,2.0,,13.0,9.0,,,1.0,,,80.0
35,"Rischitelli, Michael",10,3,1,11,,,,3.0,3.0,2.0,1.0,2.0,1.0,,,3.0,7.0,,,6.0,1.0,,83.0
18,"Scheer, Brad",6,2,2,8,,,,6.0,1.0,2.0,1.0,1.0,,1.0,,2.0,6.0,,,,,,76.0
6,"Sexton, Alex",11,4,3,14,,,,1.0,,4.0,1.0,5.0,2.0,,,2.0,10.0,,,1.0,,,79.0
24,"Swallow, David",15,1,5,20,,,,3.0,1.0,3.0,3.0,7.0,,4.0,,12.0,7.0,1.0,,1.0,,1.0,87.0
16,"Thompson, Rory",4,2,1,5,,,,2.0,1.0,,,2.0,,2.0,,,4.0,,,5.0,,,82.0
14,"Weller, Lachie",9,3,4,13,,,,1.0,2.0,3.0,1.0,,,,,3.0,8.0,,,2.0,,,84.0
28,"Witts, Jarrod",7,1,9,16,,,64.0,3.0,4.0,2.0,3.0,3.0,1.0,3.0,,7.0,7.0,,,1.0,,,86.0
15,"Young, Aaron",12,4,3,15,2,1.0,,6.0,2.0,3.0,3.0,4.0,3.0,2.0,,7.0,10.0,,,,,,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,182,55,106,288,4,2.0,76.0,89.0,43.0,40.0,36.0,61.0,23.0,26.0,,134.0,140.0,9.0,,54.0,1.0,2.0,
Opposition,Opposition,271,86,193,464,20,14.0,29.0,85.0,36.0,68.0,54.0,65.0,26.0,23.0,6.0,185.0,272.0,9.0,11.0,75.0,11.0,12.0,
