Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Campbell, Wayne",16,4,19,35,1,,,4.0,,,,,1.0,,,,,,,,,,
44,"Daffy, Nick",11,2,3,14,,2.0,,,,,,,,1.0,,,,,,,,,
18,"Edwards, Stuart",5,2,3,8,,4.0,,,,,,,1.0,1.0,,,,,,,,,
30,"Free, Tony",12,6,8,20,,,,1.0,,,,,1.0,2.0,2.0,,,,,,,,
25,"Gale, Brendon",9,3,4,13,,,6.0,,,,,,3.0,2.0,,,,,,,,,
39,"Gwilliam, Brad",5,,2,7,,,,1.0,,,,,1.0,1.0,,,,,,,,,
34,"Hogg, Jeff",11,6,5,16,3,,,,,,,,2.0,2.0,,,,,,,,,
16,"Jackson, Stevan",14,8,7,21,3,1.0,2.0,1.0,,,,,3.0,3.0,,,,,,,,,
33,"Knights, Matthew",13,5,10,23,1,,,1.0,,,,,3.0,1.0,1.0,,,,,,,,
4,"Lambert, Craig",21,5,18,39,1,2.0,,1.0,,,,,2.0,1.0,3.0,,,,,,,,
26,"Leys, Brian",18,4,5,23,1,,2.0,1.0,,,,,1.0,2.0,,,,,,,,,
27,"Maxfield, Stuart",17,2,3,20,1,,,3.0,,,,,1.0,2.0,,,,,,,,,
28,"McQueen, Mark",10,9,19,29,,,,,,,,,1.0,,,,,,,,,,
29,"Menegola, Todd",8,2,4,12,2,2.0,,1.0,,,,,,,,,,,,,,,
6,"Naish, Chris",2,,1,3,,1.0,,,,,,,,,,,,,,,,,
21,"Powell, Tim",6,3,4,10,1,,,,,,,,1.0,2.0,,,,,,,,,
32,"Ryan, Des",,1,1,1,,,,,,,,,,,,,,,,,,,
8,"Ryan, Stephen",14,5,11,25,,1.0,,,,,,,,,,,,,,,,,
41,"Turner, Scott",6,4,6,12,,,1.0,,,,,,1.0,,,,,,,,,,
3,"Weightman, Dale",9,1,12,21,3,2.0,,3.0,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,207,72,145,352,17,17.0,11.0,17.0,,,,,23.0,20.0,6.0,,,,,,,,
Opposition,Opposition,192,66,79,271,9,15.0,34.0,21.0,,,,,20.0,23.0,,,,,,,,,
