Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
5,"Ablett, Gary",30y 242d,156 (87-1-68 56.09%),555 (3.56),150 (82-1-67 55.00%),545 (3.63)
3,"Bairstow, Mark",28y 311d,98 (59-1-38 60.71%),126 (1.29),←,
27,"Bews, Andrew",27y 316d,179 (91-1-87 51.12%),128 (0.72),←,
30,"Bourke, Damian",27y 132d,99 (55-1-43 56.06%),13 (0.13),←,
40,"Brown, Paul",23y 24d,23 (14-0-9 60.87%),35 (1.52),←,
16,"Brownless, Bill",25y 123d,111 (58-1-52 52.70%),259 (2.33),←,
7,"Couch, Paul",27y 316d,149 (82-0-67 55.03%),120 (0.81),←,
28,"Darcy, Tim",28y 136d,132 (69-0-63 52.27%),58 (0.44),←,
33,"Forssman, Darren",21y 259d,24 (16-0-8 66.67%),20 (0.83),←,
14,"Handley, Steven",21y 312d,10 (7-0-3 70.00%),5 (0.50),←,
38,"Heffernan, Martin",19y 276d,3 (2-0-1 66.67%),1 (0.33),←,
29,"Hinkley, Ken",25y 243d,61 (33-0-28 54.10%),53 (0.87),50 (29-0-21 58.00%),32 (0.64)
32,"Hocking, Garry",23y 235d,85 (47-1-37 55.88%),85 (1.00),←,
12,"Malakellis, Spiro",24y 37d,46 (26-0-20 56.52%),16 (0.35),←,
17,"McGrath, Tim",21y 236d,17 (11-0-6 64.71%),,10 (7-0-3 70.00%),
13,"Merriman, Russell",24y 54d,15 (10-0-5 66.67%),22 (1.47),←,
24,"Poole, Trevor",28y 37d,142 (54-0-88 38.03%),87 (0.61),43 (24-0-19 55.81%),31 (0.72)
15,"Riccardi, Peter",19y 165d,7 (6-0-1 85.71%),9 (1.29),←,
8,"Scott, Robert",23y 90d,89 (49-1-39 55.62%),114 (1.28),←,
26,"Stoneham, Barry",24y 111d,120 (67-1-52 56.25%),106 (0.88),←,
Totals,Totals,24y 311d,1566 (843-8-715 53.83%),1812 (1.16),,
C,"Blight, Malcolm",42y 104d,99 (56-0-43 56.57%),,83 (50-0-33 60.24%),
