Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Anderson, Greg",15,4,8,23,2,1.0,,5.0,,,,,,3.0,,,,,,,,,
26,"Bickley, Mark",13,3,8,21,,,,2.0,,,,,1.0,2.0,,,,,,,,,
21,"Brown, David",10,3,6,16,2,1.0,,1.0,,,,,1.0,2.0,,,,,,,,,
50,"Groom, Chris",5,2,2,7,,1.0,4.0,,,,,,,,,,,,,,,,
34,"Hart, Ben",9,1,2,11,,,,1.0,,,,,1.0,2.0,,,,,,,,,
35,"Jameson, Rod",5,2,3,8,,,,2.0,,,,,,1.0,,,,,,,,,
2,"Jarman, Andrew",11,4,11,22,,1.0,,3.0,,,,,,2.0,,,,,,,,,
13,"Lee, Scott",13,4,8,21,,,,1.0,,,,,,,,,,,,,,,
27,"Liptak, Matthew",8,2,6,14,2,2.0,,1.0,,,,,1.0,,,,,,,,,,
18,"Maynard, Rodney",7,3,10,17,,,,2.0,,,,,1.0,3.0,,,,,,,,,
10,"McDermott, Chris",12,4,12,24,,,,3.0,,,,,3.0,3.0,,,,,,,,,
11,"McGuinness, Tony",21,5,9,30,2,1.0,,2.0,,,,,3.0,2.0,1.0,,,,,,,,
6,"Modra, Tony",10,7,1,11,6,2.0,,,,,,,2.0,1.0,,,,,,,,,
15,"Pittman, David",3,2,15,18,,1.0,24.0,2.0,,,,,2.0,,,,,,,,,,
45,"Rouvray, Paul",6,4,2,8,,,,3.0,,,,,2.0,,,,,,,,,,
3,"Rowe, Stephen",4,,7,11,,,,3.0,,,,,2.0,,,,,,,,,,
7,"Smart, Nigel",1,,,1,,,,,,,,,,,,,,,,,,,
4,"Tasker, Sean",3,2,4,7,,,,1.0,,,,,,,,,,,,,,,
12,"Tregenza, Simon",24,6,8,32,1,,,1.0,,,,,,,,,,,,,,,
33,"Weidemann, Wayne",7,2,10,17,,,,4.0,,,,,,3.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,187,60,132,319,15,13.0,28.0,37.0,,,,,19.0,24.0,1.0,,,,,,,,
Opposition,Opposition,192,84,127,319,15,12.0,9.0,20.0,,,,,24.0,19.0,5.0,,,,,,,,
