Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",24y 233d,59 (27-0-32 45.76%),6 (0.10),←,
26,"Bickley, Mark",31y 358d,222 (108-0-114 48.65%),67 (0.30),←,
24,"Burton, Brett",23y 85d,38 (15-0-23 39.47%),42 (1.11),←,
6,"Byrne, James",23y 96d,19 (10-0-9 52.63%),3 (0.16),←,
4,"Clarke, Matthew",27y 313d,155 (72-2-81 47.10%),23 (0.15),25 (10-0-15 40.00%),4 (0.16)
11,"Doughty, Michael",21y 357d,3 (3-0-0 100.00%),,←,
9,"Edwards, Tyson",24y 356d,120 (59-0-61 49.17%),71 (0.59),←,
41,"Gallagher, James",21y 253d,6 (3-0-3 50.00%),2 (0.33),←,
36,"Goodwin, Simon",24y 214d,89 (47-0-42 52.81%),41 (0.46),←,
34,"Hart, Ben",27y 19d,218 (107-1-110 49.31%),39 (0.18),←,
2,"Hewitt, Evan",23y 21d,41 (24-0-17 58.54%),28 (0.68),8 (4-0-4 50.00%),6 (0.75)
3,"Jarman, Darren",34y 181d,224 (126-0-98 56.25%),375 (1.67),115 (61-0-54 53.04%),253 (2.20)
28,"Johnson, Kane",23y 135d,79 (40-0-39 50.63%),29 (0.37),←,
31,"Marsh, Ben",25y 19d,34 (19-0-15 55.88%),15 (0.44),←,
23,"McLeod, Andrew",24y 358d,140 (69-0-71 49.29%),145 (1.04),←,
22,"Perrie, Ian",22y 110d,20 (10-0-10 50.00%),18 (0.90),←,
32,"Ricciuto, Mark",26y 50d,188 (88-1-99 47.07%),128 (0.68),←,
12,"Shirley, Robert",21y 49d,13 (4-0-9 30.77%),,←,
7,"Smart, Nigel",32y 68d,222 (107-1-114 48.42%),105 (0.47),←,
20,"Stenglein, Tyson",21y 12d,36 (18-0-18 50.00%),5 (0.14),←,
19,"Stevens, Mark",25y 276d,81 (45-0-36 55.56%),47 (0.58),60 (29-0-31 48.33%),27 (0.45)
17,"Welsh, Scott",22y 233d,70 (41-0-29 58.57%),92 (1.31),34 (15-0-19 44.12%),62 (1.82)
Totals,Totals,25y 56d,2077 (1042-5-1030 50.17%),1281 (0.62),,
C,"Ayres, Gary",40y 303d,155 (83-1-71 53.87%),,39 (18-0-21 46.15%),
